new_word,freq,category,date1,date2
영웅호,5,국제,20220209,20220216
압력용기,3,국제,20220209,20220216
아베파,4,국제,20220209,20220216
외국으로,5,국제,20220209,20220216
D-데이,10,국제,20220209,20220216
한국은행,3,국제,20220209,20220216
래스킨,8,국제,20220209,20220216
놓기,3,국제,20220209,20220216
주프레,3,국제,20220209,20220216
만달레,3,국제,20220209,20220216
우라늄농축공장,6,국제,20220209,20220216
의장국,4,국제,20220209,20220216
초까지,4,국제,20220209,20220216
회의론,3,국제,20220209,20220216
로봇개,4,국제,20220209,20220216
국립슬라이딩센터,3,국제,20220209,20220216
판다외교,3,국제,20220209,20220216
아이오닉5,6,국제,20220209,20220216
탈탄소,5,국제,20220209,20220216
인종주,3,국제,20220209,20220216
네팔,18,국제,20220209,20220216
페크레스,20,국제,20220209,20220216
제무르,7,국제,20220209,20220216
내연기관차,3,국제,20220209,20220216
슈타인마이어,16,국제,20220209,20220216
토실리주맙,6,국제,20220209,20220216
안보불가분성,10,국제,20220209,20220216
입국제,5,국제,20220209,20220216
연방총리,3,국제,20220209,20220216
독일상공회의소,3,국제,20220209,20220216
카르자,3,국제,20220209,20220216
빈집세,3,국제,20220209,20220216
자치공화국,3,국제,20220209,20220216
크로아티아계,3,국제,20220209,20220216
리첸스타인,3,국제,20220209,20220216
재교육,4,국제,20220209,20220216
퓨리서치,3,국제,20220209,20220216
만리방화벽,3,국제,20220209,20220216
홍콩워치,3,국제,20220209,20220216
와그너그룹,5,국제,20220209,20220216
아랍연합군,3,국제,20220209,20220216
영웅함,3,국제,20220209,20220216
적공국,4,국제,20220209,20220216
풀리그,3,국제,20220209,20220216
