new_word,freq,category,date1,date2
상호금융업감독규정,4,경제,20220209,20220216
개정사항,3,경제,20220209,20220216
기대인플레이션,3,경제,20220209,20220216
뉴욕상품거래소,3,경제,20220209,20220216
기타소득,3,경제,20220209,20220216
합산액,3,경제,20220209,20220216
발전사업자,3,경제,20220209,20220216
총세입부,3,경제,20220209,20220216
총세출부,3,경제,20220209,20220216
조세심의회,3,경제,20220209,20220216
공포감,3,경제,20220209,20220216
QKD,5,경제,20220209,20220216
메타금융스토리,4,경제,20220209,20220216
핀페,8,경제,20220209,20220216
확인서비스,3,경제,20220209,20220216
어촌사회,5,경제,20220209,20220216
지원정책,3,경제,20220209,20220216
팔기,4,경제,20220209,20220216
스카이바리셀라,4,경제,20220209,20220216
737-8,7,경제,20220209,20220216
AIA바이탈리티,3,경제,20220209,20220216
미나리싱싱주,3,경제,20220209,20220216
여행편의용품,3,경제,20220209,20220216
WM마스터즈,3,경제,20220209,20220216
생애자산설계,3,경제,20220209,20220216
없애기,3,경제,20220209,20220216
근원품목,6,경제,20220209,20220216
기초지자체,3,경제,20220209,20220216
좀비,7,경제,20220209,20220216
우수관로,5,경제,20220209,20220216
비알브이,3,경제,20220209,20220216
주상절리길,3,경제,20220209,20220216
비상대책반,3,경제,20220209,20220216
대외경제안보전략회의,3,경제,20220209,20220216
주주권,3,경제,20220209,20220216
노바백스,5,경제,20220209,20220216
올가니카,7,경제,20220209,20220216
주식수,3,경제,20220209,20220216
출력제어,3,경제,20220209,20220216
풍력발전기,3,경제,20220209,20220216
옥정신도시,5,경제,20220209,20220216
OTA,7,경제,20220209,20220216
업스테이지,3,경제,20220209,20220216
민첩한,5,경제,20220209,20220216
KCD,3,경제,20220209,20220216
닥터나우,3,경제,20220209,20220216
때때,3,경제,20220209,20220216
산업군,3,경제,20220209,20220216
엘에스그룹,6,경제,20220209,20220216
시장금융,7,경제,20220209,20220216
엘지가,3,경제,20220209,20220216
빈집,3,경제,20220209,20220216
숙박음식업,3,경제,20220209,20220216
전자공고,3,경제,20220209,20220216
일부정지,4,경제,20220209,20220216
레드포스,3,경제,20220209,20220216
고용민감,3,경제,20220209,20220216
엘지화학,5,경제,20220209,20220216
전달체계,3,경제,20220209,20220216
디아이360,4,경제,20220209,20220216
트로페오,38,경제,20220209,20220216
콰트,18,경제,20220209,20220216
비례배정,4,경제,20220209,20220216
수소그래핀,3,경제,20220209,20220216
달렸음,3,경제,20220209,20220216
시굴조사,3,경제,20220209,20220216
상동광산,10,경제,20220209,20220216
알몬티대한중석,5,경제,20220209,20220216
메르세데스-AMG,3,경제,20220209,20220216
인체용,7,경제,20220209,20220216
계양전기,6,경제,20220209,20220216
몬테-카를,5,경제,20220209,20220216
DBX,6,경제,20220209,20220216
F-페이스,17,경제,20220209,20220216
하이퍼카,4,경제,20220209,20220216
투자수단,3,경제,20220209,20220216
