article,category,date,source,title
러시아와 우크라이나 프랑스 독일   현지시간 우크라이나 사태 해법을 모색하는 회담을 열고 휴전 노력을 이어가겠다는 공동성명을 채택했다  공동성명에서 민스크 협정에 따른 휴전을 유지하기 위한 각국의 약속을 재확인했다 로이터통신에 따르면  이날 프랑스 파리에서 노르망디 형식의  회담을 가졌다 회담에는 러시아와 우크라이나에서 각각 드미트리 코작 대통령 행정실 부실장과 안드리이 예르마크 대통령실 비서실장이 참석했다 양국 대화를 중재할 프랑스와 독일에서는 에마뉘엘 마크롱 대통령과 올라프 숄츠 총리의 외교 담당 보좌관이 자리했다 노르망디 형식 회담은 러시아와 국경을 접한 우크라이나의 돈바스 지역에서 발생한 분쟁을 해소하기 위해 열린 러시아 우크라이나 독일 프랑스  회담을 일컫는다  정상이   프랑스의 노르망디 상륙작전  기념식에서 우크라이나 문제를 논의한 것을 계기로 이같은 명칭이 붙여졌다  정상은  돈바스 지역 평화 정착 방안을 담은 민스크 협정을 체결했지만 지역에서는 정부군과 친러시아 반군의 교전이 지금도 멈추지 않고 있다 러시아와 우크라이나가 노르망디 형식의 회담에서 공동 성명에 서명한 것은 블라디미르 푸틴 러시아 대통령과 볼로디미르 젤렌스키 우크라이나 대통령이 직접 얼굴을 맞댔던   회담 이후 처음이다 프랑스와 우크라이나는 이날 회담이 긍정적이었다는 입장을 밝혔지만 러시아는 진전이 없다고 평가하며 이견을 드러냈다 익명을 요구한 마크롱 대통령의 측근은 이번 회담은  이래 이어지고 있는 우크라이나 동부에서 분리주의자들의 전투를 해결하기 위한 것이지 러시아의 침공 위협에 대한 것은 아니었다면서도 문제는 러시아가 해빙 신호를 내비치길 원하느냐 하는 것이었는데 현재 상황에서 우리는 긍정적 신호를 얻었다고 밝혔다 예르마크 우크라이나 대통령실 비서실장도 이날 공동 성명이   이후 처음 도출된 의미 있는 문서라고 강조하며 이것이 매우 중요한 점이라고 의미를 부여했다 논의 과정에서 민스크 협정의 해석을 둘러싸고 이견이 있었음을 인정하면서도 지속가능한 휴전에 대한 지지는 매우 중요하다고 밝혔다 반면 코작 러시아 대통령 행정실 부실장은 해석에 있어서의 모든 차이에도 불구하고 우리는 휴전이 모든 당사자에 의해 유지돼야 한다는 점에 동의했다면서도 우리 동료들이 우리의 주장을 이해해 베를린에서 열리는 다음 회담까지  안에 성과를 내길 희망한다고 말해 온도차를 보였다고 AFP통신은 전했다 러시아 스푸트니크 통신도 코작 부실장이 현재까지 진행된 노르망디 형식의 협상에서는 진전이 거의 없었으며 내세울 만한 것이 없다는 견해를 밝혔다고 보도했다 AFP통신은 코작 부실장이 친러시아 반군이 장악하고 있는 우크라이나 동부 상황은 러시아와 우크라이나 국경에서의 긴장과는 별개의 문제라고 선을 그었다고 전했다 우크라이나는 동부 돈바스 상황과 관련해 분리주의 반군을 지원하는 러시아가 지역에서 군대를 완전히 철수하지 않고 있다고 비난하고 러시아는 우크라이나 정부가 반군과의 대화를 거부하면서 돈바스 지역 자치 허용을 위한 법적 절차를 밟지 않고 있다고 비판하고 있는 상황이다 러시아가 우크라이나 접경 지역에 병력을 집결시키면서 위기가 고조되고 있는 상황에서 국제사회는 러시아가 자국민 보호를 명분으로 돈바스 지역 친러 분리주의 반군에 본격적으로 무기를 공급할 경우 대규모 무력 충돌이 발생할 가능성을 우려하고 있다,국제,20220127,경향신문,"'우크라 사태 논의' 4자 회담 ""휴전 노력"" 재확인"
국제통화기금 IMF 한국 경제가 코로나19 대유행에서 양호하게 회복됐다고 평가하며 향후 정부 대응의 중요성을 강조했다 IMF는  현지시간 보도자료를 통해 마틴 카우프만 한국 미션단장이 지난  한국과의 온라인 연례 협의를 마쳤다며 이같이 밝혔다 카우프만 단장은 한국 경제는 견조한 거시경제 펜더멘털 시의적절하고 효과적인 방역 대응 포괄적 재정 통화 금융 조치 이행으로 꾸준히 코로나19 충격에서 양호하게 회복해 왔다며 결과 한국은 팬데믹 전염병 대유행 으로 약화했던 경제가 회복됐고 첨단기술 상품 수출 호조와 기계장치에 대한 꾸준한 투자가 경제활동을 뒷받침하고 있다고 평가했다 카우프만 단장은 그러면서 한국이 올해와 내년에 각각 견조한 경제 성장률을 보일 것이라고 전망했다 다만 코로나19 관련 리스크를 감암할 전망에 대한 불확실성은 여전히 높다며 한국 정부의 신속한 정책 대응이 여전히 중요하다고 밝혔다 그는 코로나19 충격에 대한 성공적 대응을 바탕으로 꾸준한 회복세 유지 안정적인 인플레이션 환경 복원력 있고 친환경적이며 포용적인 중기 성장 기반 공고화 등을 향후 한국 경제의 과제로 꼽았다 카우프만 단장은 팬데믹이 잦아들면 정책의 초점이 경기부양에서 새로운 성장동력 개발과 포용 확대 전략인 한국판 뉴딜을 포함하는 구조개혁 우선으로 바뀌어야 것이라고 말했다 서비스 부문의 진입장벽 제거와 경쟁 활성화 역동적인 분야의 연구 개발 장려 우수한 인적 자본 육성 노동시장의 경직성 해소 등을 위한 개혁이 생산성과 잠재 성장률을 더욱 제고시킬 있다고 밝혔다 IMF의 연례 협의는 매년 회원국의 거시경제와 재정 금융 경제 전반을 점검하는 회의다 IMF는 이사회 승인을 거쳐 연례 협의 결과에 대한 국가별 보고서를 발표한다 한국 보고서는  나올 예정이다,국제,20220127,경향신문,"IMF ""코로나 이후 한국 경제 양호하게 회복"""
세계무역기구 WTO 미국의 관세 폭탄에 대응해 중국도 보복 관세를 물릴 있다고 판단했다 관세 조치를 둘러싼 분쟁에서 중국 손을 들어준 것이다 미국은 실망스러운 결정이라며 WTO 개혁 필요성을 주장하고 나섰다 통상 갈등이 재현될 있다는 우려가 나온다 WTO 중재인은  현지시간 중국산 제품에 상계관세를 부과한 미국의 조치와 관련해 중국이 매년   상당의 미국산 제품에 대해 관세를 부과할 있다고 판단했다 상계관세는 수출국이 특정 수출산업에 장려금이나 보조금을 지급해 가격경쟁력을 높일 경우 수입국이 국내 산업을 보호하기 위해 부과하는 관세다 중국은  미국이 정부 보조금 지급을 이유로 태양광 패널  중국산 공산품에 상계관세를 부과하자 WTO에 제소했다 이에 WTO는  미국이 제시한 보조금 입증 자료가 불충분하고 보조금 계산 과정에도 잘못이 있었다며 미국에 시정을 요구했다 그러나 미국이 WTO 결정을 이행하지 않자 중국은 다시  WTO에 보복 조치를 있게 승인해달라고 요청했다 WTO가 이에 대해 중국의 보복 관세 부과가 가능하다고 판단한 것이다 WTO는 미국이 특정 중국산 제품에 대한 상계관세에 있어 WTO의 판정을 준수하지 않았다면서 중재인은 중국이 미국에서 수입된 상품에 대해 역조치를 있다고 결정했다고 밝혔다 이어 중국은 WTO 분쟁해결기구 DSB 보복 관세 부과 승인을 요청할 있다며 DSB가 승인하면 역조치의 효력이 발생할 있다고 설명했다 WTO가 결정한 보복 관세 부과 금액은 중국의 요구액보다는 적은 것이다 중국은 당초 매년   상당의 미국산 수입품에 관세를 부과할 있도록 해달라고 요청했었다 그럼에도 블룸버그통신은 WTO가 정치적으로 민감한 시기에 중국에 새로운 관세 무기를 부여했다고 평가했다 이번 결정으로 무역 갈등이 다시 표출될 있다는 우려도 나온다 중국이 실제 보복 관세를 시행하면 미국이 다시 추가 관세를 부과하는 식의 악순환이 반복될 있기 때문이다 미국은 당장 실망스럽다며 WTO를 비난하고 나섰다 무역대표부 USTR 성명에서 WTO 중재인의 매우 실망스러운 결정은 무역을 왜곡시키는 중국의 보조금으로부터 WTO 회원국이 노동자와 기업을 보호할 능력을 훼손하는 잘못된 해석을 반영한다고 밝혔다 이어 이번 결정은 중국의 비시장 경제 관행을 감싸고 공정하고 시장 지향적인 경쟁을 저해하는 사용된 WTO 규정과 분쟁 조정에 대한 개혁 필요성을 증대시킨다고 주장했다 미국과 중국은 도널드 트럼프 미국 정부 시절 이미 무역 갈등으로 홍역을 치른 가까스로 봉합한 있다 양국 사이에는 트럼프 대통령이    규모의 중국산 제품에 관세를 부과하면서 무역 갈등이 촉발됐고 서로 보복 관세를 주고받다   무역합의에 서명하면서 겨우 갈등이 수면 아래로 가라 앉았다 하지만 바이든 정부 출범 이후에도 여전히 미국이   규모의 중국 상품에 대한 관세 조치를 유지하고 있고  무역합의 이후 양국간 추가 협상이 뚜렷한 진전을 이루지 못하고 있는 상황이어서 언제든 무역갈등은 재현될 가능성이 남아 있다 바이든 대통령은 최근 기자회견에서 중국에 대한 일부 관세를 철폐할 때가 됐느냐는 질문에 중국이  무역합의에 따른 미국산 물품 구매 약속을 아직 지키지 않고 있다면서 불확실하다고 말했다 중국도 이런 상황을 감안해 실제 미국 상품에 보복 관세를 부과하지는 않고 WTO 결정 자체에 의미를 가능성이 있다 보복 관세 부과로 잠재된 무역갈등이 다시 촉발될 있기 때문이다 당초 요구액보다 금액이 크게 줄어 관세를 통해 얻을 있는 실익도 크지 않다 중국 상무부는 이날 성명에서 이번 안건 승소는 미국의 잘못된 반덤핑 대응 관행을 바로잡고 우리 기업의 합법적 무역 이익을 지키는 한편 다자 무역체제를 수호하는 중요한 의의가 있다고 밝혔다 이어 미국이 다시는 어떤 핑계를 찾지 않고 즉각 행동에 나서 대중 무역 구제 조사 과정에서 벌여온 잘못된 행동을 바로잡기를 촉구한다고 덧붙였다 중국 상무부는 이번 결정으로  규모의 대미 관세를 부과할 권리를 확보했다면서도 권한을 실제 사용할 것인지에 대해서는 언급하지 않았다 중국은 이번 사안과 별개로  WTO가 최대   규모의 미국 상품에 보복 관세를 부과할 있도록 허용했지만 아직까지 WTO에 보복 관세 이행을 통보하지 않았다,국제,20220127,경향신문,"WTO, 중국에 대미 보복관세 허용..통상갈등 재현되나"
우크라이나 국경에서 전쟁이 일어날 있다는 긴장감이 고조되고 있다 백악관에 따르면 바이든 미국 대통령은 지난  현지시간 볼로디미르 젤렌스키 우크라이나 대통령과의 통화에서 러시아가  우크라이나를 침공할 가능성이 뚜렷하다고 말했다 물론 러시아의 안보 요구에 미국과 북대서양조약기구 나토 답변서를 전달하는 외교적 해법을 찾기 위한 노력은 여전히 진행 중이다 타협이 실패하고 러시아가 결국 우크라이나 침공을 강행한다면 어떤 형태가 될지 침공시 미국과 유럽은 어떻게 대응할지를 살펴봤다 전면전보다는 국지적 충돌 우크라이나는 러시아가 당장 전면전을 감행할 가능성은 낮다고 본다 드미로 쿨레바 우크라이나 외무장관은 지난  러시아 군이 대규모 공세를 펼치기 위한 군사적 지표와 시스템이 부족해 당장 전면전이 발생하지는 않을 것이라고 말했다 세르지 코르순스키 주일본 우크라이나 대사는 전날 국지적인 충돌은 일어날 있다고 말했다 우크라이나 국방장관 안드리 자고르드니우크는 지난  우크라이나 싱크탱크 국방전략센터 보고서를 통해 러시아가 국경에 배치한 병력이 대규모 공격을 하기에 부족하다고 지적했다 뉴욕타임스는 지난  군사전문가들을 인용해 러시아가 전면전보다는 소규모 변칙 전술을 사용할 것이라고 예측했다 예컨대 친러 분리주의 반군과 우크라이나 정부군의 교전이 벌어지고 있는 우크라이나 동부 지역에서 반군이 발전소를 점거할 수도 있다 분리주의자들이 점령한 지역의 암모니아 공장 상공에 가스를 뿌려 치명적인 가스 누출 사고가 발생한 것처럼 위장하는 시나리오도 거론된다 러시아는 동부 지역 분리주의자들에게 시민권을 부여한 상태다 우크라이나 정보기관은 러시아가 가스 유출로 위험에 처한 자국 시민권자들을 보호한다는 명목으로 군을 투입할 있다고 본다 우크라이나 정부에 따르면 러시아는 지역 공장 지대에 가스통을 옮겨놓았다 공작원들을 우크라이나군으로 위장시켜 동부 지역 러시아계 주민들을 공격한 다음 이에 대응한다는 명분으로 군을 투입하는 위장 깃발 작전을 수도 있다 앞서 사키 백악관 대변인은 지난  정례 브리핑에서 러시아가 우크라이나 동부에서 위장 깃발 작전을 수행할 공작원들을 배치했음을 시사하는 정보가 있다고 말한 있다 우크라이나 정보기관에 따르면 이달 들어 러시아는 친러 반군에 탱크 자주포 연료 등을 추가로 공급했다 직접 개입 대신 군사물자 지원 미국과 유럽은 러시아가 우크라이나를 침공해도 자국 군대가 러시아군과 직접 충돌하는 일은 없을 것이라고 분명하게 선을 긋고 있다 국방부는 지난  바이든 대통령이 본토 병력  유사시 나토 대응군으로 동유럽으로 파병될 준비를 하라는 명령을 내렸다고 밝혔다 이와 관련해 커비 국방부 대변인은 이는 나토 동맹국들을 안심시키기 위한 것이라면서 미군 병력이 우크라이나에 직접 배치되지는 않을 것이라고 밝혔다 나토 역시 회원국이 아닌 우크라이나가 침공을 받아도 자동 개입할 근거는 없다는 입장을 명확히 밝힌 상태다 나토 군을 우크라이나로 진군시키지는 않을 것이란 의미다 보리스 존슨 영국 총리은 지난  러시아가 우크라이나를 침공하면 나토 동맹국 보호를 위해 군을 파병할 준비가 됐다면서도 경제 제재와 우크라이나에 대한 방어 무기 공급이 맞는 방향이라고 밝혔다 리즈 트러스 영국 외무장관도 영국이 직접 전투 부대를 보낼 가능성은 낮다고 말했다 미국과 나토는 대신 우크라이나에 대한 군사 지원을 늘리고 있다 지난  공군 제48전투비행단 소속 F-15 전투기  에스토니아 공군 기지에 도착했다 지난  미국산 대전차 미사일 재블린 미사일과 발사대 등을 포함한  군수물자가 우크라이나에 도착했다 앞서 미국은 지난   군사장비와 탄약 등을 전달했다 나토는 동유럽 전력 배치를 강화할 예정이다 뉴욕타임스는 지난  제임스 스타브리디스 나토군 총사령관의 말을 인용해 러시아가 우크라이나에 침공할 경우 미국이 우크라이나 게릴라를 지원할 것이라고 밝혔다 미국은  소련이 아프가니스탄을 침공했을 아프간 무자헤딘 게릴라에 무기와 자금을 지원한 있다 스타브리디스 사령관은 우크라이나에 대한 군사적 지원은 소련과 싸울 미국이 아프간에 지원한 규모를 훨씬 뛰어넘을 것이라고 말했다 포린폴리시에 따르면 우크라이나 국방부는 수도 키예프를 비롯한 지역에서  향토방위 여단을 신설하는 계획을 추진하고 있다 우크라이나 정부는  규모가 것으로 보이는 향토방위 여단을 활용해 정규군을 지원하고 게릴라전을 수행하도록 계획이다 강력한 경제 제재 미국과 유럽은 러시아가 우크라이나를 침공할 경우 강력한 제재를 가할 방침이다 미국과 유럽은 스베르방크 VTB 가즈프롬방크 VEB 로셀코즈방크 러시아 국영은행들을 국제은행간통신협회 SWIFT 결제망에서 차단하는 방안을 논의 중이다 미국은 인공지능 양자 컴퓨터 우주항공 러시아의 핵심 산업 분야에 대해 중국 기업 화웨이에 적용했던 것과 비슷한 수출 규제를 가하는 방안도 준비 중이다 수출 규제에는 해외직접생산품규칙 Foreign Direct Product Rule 적용될 것으로 보인다 이는 미국산 소프트웨어나 기술을 이용해 생산한 제품의 수출을 금지하고 나아가 제3국에서 미국 기술을 이용해 생산한 제품의 러시아 수출도 금지할 있는 강력한 규제다 미국산 반도체 제조 소프트웨어와 기술의 글로벌 시장 장악력을 고려하면 러시아 경제에 광범위한 파급력을 미칠 것으로 전망된다 유럽도 하이테크 제품 등의 러시아 수출을 규제하는 방안을 검토 중이다 미국은 이에 더해 블라미디르 푸틴 러시아 대통령을 제재 명단에 올리는 방안도 검토 중이다 다만 제재가 효과를 발휘하려면 당사국들의 단합된 대응이 핵심인데 미국과 유럽 유럽 국가들 간의 이해관계가 다르다는 점이 걸림돌이다 러시아는 미국과 중국에 이어 EU의  수입국일 뿐만 아니라 유럽 가스 수요의 공급하고 있다 때문에 러시아가 서방의 제재에 대해 보복에 나설 경우 유럽은 가스 공급 감축 등으로 인해 미국보다 타격을 받을 있다 특히 EU의 중심축인 독일은 탈핵과 탈화석연료 정책을 추구하면서 러시아 에너지 의존도가 이상으로 늘어난 상태다 때문에 독일은 유럽 국가들 중에서도 러시아에 대해 미온적 태도를 보이고 있어 나토 방어 전선의 약한 고리라는 지적마저 나오고 있다 러시아가 중국과 협력 관계를 강화하고 있는 것도 서방 국가들의 제재 효과를 떨어뜨릴 수도 있다,국제,20220130,경향신문,"러시아, '우크라이나 침공' 시나리오..미국·나토 대응 살펴보니"
브라질은 자가검사 키트 시판 허용 미국 정부가 코로나19 자가검사 키트를 무료로 받아볼 있는 사이트를 개설한 열흘동안  가구가 신청한 것으로 나타났다 카린 장-피에르 백악관 수석부대변인은  현지시간 브리핑에서 이같이 밝힌 미국인들은 이미 수천만 개의 자가 검사 키트를 안팎에서 받아서 검사하고 있다고 말했다 정부는 지난  코로나 검사 키트를 무료로 주문하는 사이트를 개설했다 가정당  배송되는 만큼 열흘 남짓동안  개가 주문된 셈이다 앞서 바이든 대통령은 코로나19 오미크론 변이 확산으로 검사 키트가 부족하자 무료 배포를 위해 지난달 정부에 키트  주문하라고 지시하고 이달 수를  늘린 있다 현재 미국은 하루 평균 최대  치솟았던 코로나19 감염자가  명대로 떨어지며 하향 추세다 뉴욕타임스가 전날 기준 집계한  간의 하루 평균 신규 확진자는   전보다 감소했다 브라질은 오미크론 유행으로 검사 수요가 급증하자 서둘러 자가검사 키트 시판을 허용했다 브라질 보건 규제기관인 국가위생감시국 Anvisa  현지시간 이사회를 열어 오미크론 유행 이후 지역의 보건소가 늘어난 코로나19 검사 수요를 감당하지 못하는 상황이라면서 많은 국민이 보건소에서 코로나19 검사를 받지 못하는 현실을 고려해 자가검사 키트 판매를 허용하기로 했다고 말했다,국제,20220129,경향신문,美 코로나 무료검사키트 신청 폭주..열흘 만에 6000만 가구
유럽의약품청 EMA  현지시간 미국 제약사 화이자가 개발한 먹는 코로나19 치료제 팍스로비드의 조건부 판매 승인을 권고했다고 AFP 통신 등이 보도했다 EMA는 약물사용자문위원회 CHMP 팍스로비드를 추가적인 산소 공급이 필요 없고 중증으로 발전할 위험이 높은 성인의 코로나19를 치료하는 사용할 있도록 권고했다고 밝혔다 팍스로비드는 알약 형태의 먹는 항바이러스제다  복용분은 니르마트렐비르  리토나비르  구성돼 있다 화이자의 자체 임상시험 결과 입원과 사망 확률을 까지 줄이는 것으로 나타났다 유럽연합 EU 내에서 먹는 코로나19 치료제의 사용 승인이 권고된 것은 팍스로비드가 처음이다 EMA는 CHMP가 이번 결정 과정에서 코로나19 중증으로 진행될 위험이 있는 최소 가지의 기저질환이 있는 환자들에게서 팍스로비드가 입원이나 사망을 상당히 줄인 것을 보여주는 연구 자료를 평가했다고 설명했다 EMA는 해당 연구의 환자 대다수는 델타 변이에 감염됐다고 밝히고 실험실 연구들에 근거했을 팍스로비드는 오미크론을 비롯해 다른 변이에도 효과가 있을 것으로 예상된다고 덧붙였다 EMA는 팍스로비드의 부작용은 경미하지만 리토나비르는 많은 다른 약의 작용에 영향을 미치는 것으로 알려져 있다면서 같은 경고와 조언이 팍스로비드의 제품 설명에 포함됐다고 설명했다 EMA의 조건부 판매 승인 권고에 따라 EU의 행정부 격인 집행위원회과 최종 결정을 내리게 된다 미국 식품의약국 FDA 지난달 팍스로비드 사용을 승인했으며 한국 식품의약품안전처 식약처 같은 약의 국내 긴급사용승인을 결정했다,국제,20220128,경향신문,"유럽의약품청, 화이자 '팍스로비드' 먹는 코로나19 치료제 승인 권고"
미국이 우크라이나 사태를 유엔 안전보장이사회 안보리 회부했다 린다 토머스-그린필드 주유엔 미국 대사는  현지시간 성명을 내고 미국이 우크라이나 사태를 논의하기 위한 안보리 공개 회의를 오는  개최할 것을 요청했다고 밝혔다 그동안 안보리는 러시아의 우크라이나 접경지역 군사 배치 등으로 침공 위협이 높아지고 있는 상황 해결에 대해 비공개 협의해왔다 토머스-그린필드 대사는 러시아는 우크라이나를 겨냥한 다른 불안정 행위에도 관여하고 있다며 국제평화와 안보 유엔 헌장에 대한 명백한 위협이라고 비판했다 그러면서 우리는 유럽과 글로벌 평화 안보에 대한 심각한 위협을 맞아 긴장 완화를 위한 외교를 계속 추구하고 있다며 유엔 안보리는 이러한 외교의 결정적인 무대라고 강조했다 미국은 러시아가 우크라이나를 침공할 경우 신속하고 혹독한 제재를 예고하는 한편 우크라이나 사태의 외교적 해결을 위해 러시아와 대화 채널을 유지하고 있다 미국은 러시아의 안전보장 요구에 대한 서면 답변을 보낸 이어 이날 바이든 대통령이 볼로디미르 젤렌스키 우크라이나 대통령과 통화해 대응 방안을 논의했다,국제,20220128,경향신문,"미국, 우크라이나 사태 유엔 안보리 회부"
조 바이든 미국 정부가 중국 견제 차원에서 추진하는 인도태평양 지역 경제 프레임에 한국을 포함시킬 것이라는 전망이 나왔다 싱크탱크인 전략국제문제연구소 CSIS  현지시간 펴낸 인도태평양 경제프레임 IPEF 개요라는 보고서에서 바이든 정부가 초기에 동아시아와 오세아니아 지역의 자발적 파트너를 제한적으로 참여시키는 방안을 검토 중인 것으로 보인다고 분석했다 IPEF는 바이든 대통령이 지난해  동아시아정상회의 ESA 에서 파트너 국가들과 무역 촉진 디지털 경제와 기술 표준 공동의 목표를 논의할 경제 프레임을 모색하겠다며 처음 밝힌 구상이다 바이든 정부는 그동안 도널드 트럼프 정부 탈퇴한 포괄적 점진적 환태평양경제동반자협정 CCTPP 재가입하지 않겠다는 입장을 보여왔다 이런 상황에서 중국이 주도하는 역내포괄적경제동반자협정 RCEP 까지 발효되자 IPEF를 중국 견제 카드로 꺼내든 것으로 해석된다 그러나 바이든 정부는 IPEF와 관련해 무역 촉진 디지털 경제와 기술 표준 공급망 회복력 탈탄소화와 청정에너지 인프라 노동 표준 주요 논의 분야만 제시하고 참여 대상국이나 세부 추진 과제 등은 밝히지 않은 상태다 CSIS는 이날 보고서에서 일본과 한국 호주 뉴질랜드 싱가포르가 IPEF의 초기 참여국이 것이라고 전망했다 당국자와의 비공개 대화 결과를 토대로 바이든 정부는 이들 국가 이외에 인도나 방글라데시 스리랑카 같은 다른 동남아 국가들을 포함하는 방안을 검토하고 있으며 캐나다와 멕시코 페루 칠레 아메리카 대륙의 태평양 연안 국가는 포함시킬 의향이 없는 것으로 보인다고 전했다 CSIS는 IPEF가 동남아국가연합 아세안 과의 관계 심화에 초점을 맞추고 있지만 아세안  모두 포함하긴 어려울 것이라며 인도네시아와 태국 베트남 등의 서명이 관건이 것으로 내다봤다 그러면서 IPEF가 반중 동맹으로 인식되면 중국의 강압적 대응을 우려해 참여를 경계하는 인도태평양 국가가 나올 있다고 전망했다 갈등 요인이 되고 있는 대만이 IPEF의 잠재적 참여자로 준비돼 있어야 하지만 다른 파트너 국가가 정치화를 우려해 대만 참여를 불편해 있기 때문에 역내 파트너들과의 협의가 필요하다고도 지적했다 CSIS 보고서는 IPEF가 성공적으로 이행되면 미국에 도움을 주는 중요한 이니셔티브가 것이라며 성공적 마무리가 쉽지 않고 시간이 걸리겠지만 역내 경제적 통합과 안정성 미구그이 강력한 존재감이라는 결과는 노력할 만한 가치가 있다고 평가했다,국제,20220127,경향신문,"미 싱크탱크 ""'중국 견제' 인도태평양 경제프레임에 한국 등 포함"""
기시다 후미오 일본 총리는  북한의 잇따른 미사일 시험 발사에 대해 유엔 안전보장이사회 결의 위반이라며 유감을 표명했다 기시다 총리는 이날 오전 총리관저 로비에서 열린 약식 기자회견에서 북한의 미사일 발사와 관련해 올해 들어 여섯 번째 발사로 탄도미사일 발사도 포함돼 있어 유엔 안보리 결의 위반이라며 매우 유감이라고 말했다 기시다 총리는 일본 측에서 북한의 미사일 발사 속보가 없었던 이유에 대해서는 그것을 포함해 지금 확인하고 있다며 정보 수집 중이라고 밝혔다 북한 미사일 발사에 따른 항공기나 선박 피해에 대해서는 보고 받은 것은 없다고 말했다 앞서 한국 합동참모본부는 이날 오전  북한이 함흥 일대에서 동해상으로 발사한 단거리 탄도미사일 추정 발사체  포착했다고 밝혔다 일본 교도통신은 일본 정부 관계자의 말을 인용해 북한 발사체가 일본 배타적경제수역 EEZ 밖에 떨어진 것으로 보인다고 보도했다,국제,20220127,경향신문,"일본 총리 ""북 미사일 발사 유엔 결의 위반, 매우 유감"""
코로나19 오미크론 변이의 확산세가 아프리카와 유럽 일부 국가들에서 주춤하고 있는 반면 유전자증폭 PCR 검사에서 제대로 확인되지 않는 스텔스 오미크론 변이가 빠르게 늘어나고 있다 변이는 덴마크에서 벌써 지배종에 올랐으며 일본에서도  확인됐다 CBS 외신들은  현지시간 세계의 과학자들과 보건 당국자들이 미국을 포함해 최소  발견된 스텔스 오미크론 BA 주목하고 있다고 보도했다 변이는 일반적인 오미크론 BA 유전적 특징이 다르다 특히 기존의 PCR 검사에서 코로나 바이러스라는 사실만 감지되고 오미크론 여부를 확인하기가 쉽지 않다 이를 확인하려면 추가 분석을 수행해야 하기에 스텔스 오미크론이란 이름이 붙었다 BA 변이는  중순 이후 전세계에 펴졌으며 현재까지  확인됐다 발병국은 주로 유럽과 아시아에 몰려 있는 것으로 알려졌다 덴마크는  둘째주부터 전체 코로나19 확진 사례의 넘어서며 지배종에 올랐으며 미국에서도 지난  기준으로  사례가 확인됐다 일본에서도  BA 감염 사례가 확인됐다 일본 후생성은 변이형 확인 검사를 자제하고 있어 실제 BA 감염자는 많을 것으로 추정된다 이번 변이의 전파력이나 치명률은 아직 구체적으로 분석되지 않았다 과학계에서는 변종의 전염성이 기존 오미크론과 유사하거나 강할 것이란 평가가 나온다 니시우라 히로시 일본 교토대 교수는 BA  감염력이 기존 주류인 BA  비교해 강하다는 분석을 내놨다 마그누스 호이니케 덴마크 보건부 장관은 BA  기존 오미크론보다 전염성은 강하지만 중증으로 이어질 확률은 낮은 것으로 확인됐다고 말했다 BA 변이는 오미크론처럼 백신 돌파 가능성이 거론되며 다음달까지 증가 추세를 보일 것으로 예측된다 이에 영국 유럽 국가들은 변이를 조사대상으로 지정하고 경계 수위를 올리고 있다 보건안전청 HSA 미라 찬드 박사는 바이러스는 진화하는 특성을 가졌기 때문에 새로운 변이가 계속 나타날 것이라며 우리는 지속적인 유전체 감시를 통해 새로운 변이가 치명적인지를 계속 확인할 것이라고 말했다,국제,20220127,경향신문,"'스텔스 오미크론' 빠르게 확산.. 덴마크에선 지배종, 일본서도 27건"
