article,category,date,source,title
우리은행이   제9차 중소기업 성장 지원을 위한 투자대상기업 공모를 실시한다고  밝혔다 모집 대상은 성장 가능성이 높고 혁신기술을 보유한 스타트업 중소법인으로 우리은행과 금융거래가 없어도 공모에 참여할 있다 제출서류 접수방법 세부내용은 우리은행 인터넷뱅킹의 우리뉴스 새소식에서 확인하면 된다 우리은행은 신청 기업의 기술성과 사업성 등을 심사해   내외의 투자 대상 기업을 선정한다 선정 기업은 상환전환우선주 RCPS 등의 방식으로  이내의 자금을 투자받는다 우리은행은   발전 가능성이 높은 중소기업에 은행이 직접투자하는 제도를 신설했다 지난해까지  공모를 통해 스마트스코어 인어교주해적단 우량한 스타트업   투자했다,경제,20220202,경향신문,"우리은행, '최대 10억원' 직접투자 스타트업 공모"
교보생명이  생명보험업계 최초의 금융마이데이터 서비스 피치를 출시했다고 밝혔다 교보생명은 피치는 안의 금융비서 생애자산설계 건강자금관리 맞춤형금융교육 아트 앤드 컬처 생활 기부  카테고리로 구성돼 있다며 특화된 금융 건강서비스로 보험 본연의 전문성을 높이고 타사에는 없는 금융교육과 예술문화 콘텐츠로 독창적인 고객경험을 더했다고 말했다 교보생명은 피치 서비스를 위해 서울대 경영연구소와 금융스타일 지수를 공동 개발했다 금융정보 경영 경제도서 구매현황 데이터를 기반으로 나의 금융스타일을 진단하고 맞춤형 금융 교육 콘텐츠를 최적화해 추천해준다 아트 앤드 컬처에선 클래식 공연 실황 온라인 미술여행 교보생명 VIP 고객에게 제공되던 예술문화 콘텐츠를 접할 있다 피치는 교보생명 모바일창구 앱에서 이용할 있다 교보생명은 고령층 장애인 금융취약계층도 쉽고 편리하게 활용할 있도록 피치에 인공지능 AI 음성합성 기술을 활용한 안내서비스를 탑재했다며 금융교육 카드뉴스를 시작으로 향후 안내서비스를 지속 확대할 예정이라고 말했다,경제,20220202,경향신문,"교보생명, 업계 첫 마이데이터 서비스 '피치' 출시"
조류인플루엔자 AI 중앙사고수습본부는  충남 천안의 산란계 농장에서 고병원성 AI 의심 사례가 발생해  고병원성 여부가 판별될 예정이라고 밝혔다 해당 농장은 오리  사육하고 있다 반경  이내에 다른 가금 농가는 없다 방역 당국은 농장의 의심 사례가 확인된 농장 출입 통제 살처분 역학조사 선제적 방역 조치를 시행하고 있다고 설명했다 중수본은 연휴 직후인 이날은 전국 일제 소독의 날인 만큼 농가에서 축산 관계시설과 차량을 집중 소독해달라고 당부했다 이어 최근 야생조류와 가금 농장에서 고병원성 AI가 잇따라 발생했다면서 농장  소독 방역 수칙을 실천해달라고 전했다,경제,20220203,경향신문,충남 천안 산란계 농장에서 고병원성 AI 의심 사례 발생
홍남기 부총리 기획재정부 장관은  집값 하향 안정세가 속도를 전망이라고 말했다 부총리는 이날 정부서울청사에서 열린 부동산시장 점검 관계장관회의에서  부동산 시장에서 수도권 아파트가   이후  만에 매매가격 상승세를 멈췄고 서울 아파트는   이후  만에 하락으로 전환했다며 이같이 말했다 부총리는  부동산 매매시장의 경우 서울 대전 대구 세종 광역 단위 하락을 비롯해 기초 단위로는 전국 조사대상  지방자치단체 하락 지자체 수가  늘었다고 강조했다 그는 이어 실거래의 경우 지난해  전국 아파트 거래에서   이전 신고가 대비 하락했다며  들어서는 강남 서초 성동 일산 다수지역에서  이상 하락한 거래사례가 지속 포착되는 체감의 폭이 확대되고 있다고 덧붙였다 그는 전세시장에 대해서도 매매가 하락 매물 누적 등으로  수도권이 하락 전환하고 서울도 상승세를 종료했다며 특히 갱신계약 비중이 확대되고 신규 임차 수요는 감소함에 따라 강남 양천  이상 대단지를 중심으로 매물 소화 기간이  상회하고 계약 체결을 위해 호가를 지속 조정하는 사례도 증가하고 있다고 말했다 부총리는 그러면서 그동안 주택가격이 과도하게 상승했던 부분에 대한 일정 부분의 하향 조정과정은 필요하다고 보며 이런 방향 아래 정책 기조를 계속 견지하겠다고 말했다,경제,20220203,경향신문,"홍남기 ""집값 하향 안정세 속도..정책 기조 견지"""
정부가 국제 금융시장이 미국 주요국가의 통화정책과 우크라이나 정세 변화 등에 따라 국제 금융시장 변동성이 확대될 있다고 보고 유사시 즉각 시장안정조치를 가동하기로 했다 다만 최근 미국 연방공개시장위원회 FOMC 직후 나타났던 국제금융시장 불안은 상당 부분 완화되는 모습이라고 진단했다 이억원 기획재정부 제1차관은  거시경제금융회의에서 국내외 금융시장이 미국의 FOMC와 고용 물가지표 유럽중앙은행 ECB 통화정책 동향 우크라이나 정세 변화 등에 반응하며 변동성이 확대되는 모습을 보일 가능성이 있다며 이같이 말했다 차관은 우크라이나의 정세불안 오미크론 변이의 확산과 글로벌 인플레 등에 따른 경제회복 둔화 우려 글로벌 리스크 요인들이 상존하는 상황이라며 국제 금융시장의 변화에 따라 우리 금융시장이 영향을 받는 것은 불가피한 측면이 있다고 했다 이어 국내외 금융시장이 변동성이 확대되는 모습을 보일 가능성이 있는 만큼 각별한 경계감을 유지하고 필요시 즉각 시장안정조치를 가동할 있도록 컨틴전시 플랜에 따라 준비된 시장별 상황별 가용 수단들을 꼼꼼히 점검하겠다고 강조했다 다만 차관은 미국 연방준비제도의 연방공개시장위원회 정례회의 결과 직후 나타났던 국제금융시장의 불안은 상당 부분 완화됐다고 평가했다 차관은 연휴 기간 글로벌 기업의 실적이 호조세를 보이고 기준금리 인상에 대한 미국 연준인사들의 완화적 발언이 나오면서 미국 증시를 포함한 주요국 증시가 반등했다며 국제금융시장의 이러한 흐름은 연휴 직전 변동성을 보였던 우리 금융시장의 안정과 회복에 긍정적으로 작용할 있을 것이라고 덧붙였다,경제,20220203,경향신문,"이억원 기재부 차관 ""국제 금융시장 변동성 확대 가능성..필요시 시장안정조치"""
광주형 일자리 사업으로 양산된 현대차의 경형 스포츠유틸리티차량 SUV 캐스퍼 라인업에 적재 능력을 한층 강화한 모델이 추가됐다 현대차는 캐스퍼 디자인과 안전 편의 사양을 그대로 계승하면서 공간 활용도를 높인 캐스퍼 밴을 출시했다고  밝혔다 캐스퍼 밴은 기존  시트 공간을 비워 적재 용량을 만들어냈다 가솔린 엔진을 탑재해 최고 출력  최대 토크 m의 힘을 내며 복합연비는 이다 옵션으로 가솔린 터보 엔진을 탑재하면 최고 출력  최대 토크 m의 동력 성능을 낸다 지능형 안전 기술인 전방 충돌 방지 보조 차로 이탈 방지 보조 차로 유지 보조 운전자 주의 경고 전방 차량 출발 알림 등을 기본 적용했다 경량화 공법인 핫스탬핑을 주요 부위에 적용해 충돌 차체 변형을 최소화하고 고강성 경량 차체로 비틀림 강성과 평균 인장 강도를 높였다고 현대차는 설명했다 캐스퍼 밴은 단일 사양  으로만 나왔으며 전용 웹사이트 캐스퍼 온라인에서 구매할 있다 현대차 관계자는 법인 고객을 포함해 다양한 용도로 차량을 활용하고자 하는 고객의 선택폭을 한층 넓혀주고 캐스퍼의 다채로운 매력을 다시 한번 선보일 있는 기회가 것이라고 말했다,경제,20220203,경향신문,"캠핑카로 써 볼까?.. '캐스퍼 밴' 출시, 2열 공간 비워 적재량 키웠다"
MZ세대  출생 세대   이상은 대체육을 긍정적으로 생각하는 것으로 조사됐다 신세계푸드는 지난달 세대 남녀  대상으로 온라인 설문한 결과 대체육에 대해 긍정적이라고 응답했다고  밝혔다 이용 의사가 없다고 했고 모르겠다 이해 간다고 답했다 대체육을 소비해야 하는 이유 복수 응답 로는 환경 보존이 가장 많이 꼽혔다 이어 동물 복지 건강한 식습관 식량난 대비 등의 순이었다 대체육을 경험해 적이 있다는 응답은 였다 대체육 경험이 없지만 앞으로 경험해 의향이 있다는 답변은 였다 경험해 대체육의 종류로는 샌드위치 샐러드에 들어가는 등의 돼지고기 대체육이 가장 많았다 햄버거 패티 등에 들어가는 소고기 대체육은 였다 대체육을 먹어본 경험이 있지만 앞으로 대체육을 찾을 의향이 없다는 응답자 맛과 식감이 떨어지기 때문이라고 답했다 신세계푸드 관계자는 미래 소비층인 MZ세대 중심의 소비자 입맛을 잡기 위해 지속적인 연구와 투자를 이어 나갈 예정이라며 앞으로도 다양한 요리에 활용 가능한 대체육 제품을 개발해 소비 만족도를 높이고 대체육 시장을 확대할 계획이라고 말했다 신세계푸드는 지난해  대체육 브랜드 베러미트 Better Meat 선보였다 글로벌 경영 컨설팅 기업 에이티커니 AT Kearney 일반 육류의 시장 점유율이  에서  줄고  글로벌 시장에서 소비되는 육류의 대체육이 차지할 것으로 전망했다,경제,20220203,경향신문,"""MZ세대는 대체육 소비를 어떻게 생각할까"""
국내 근로자 자영업자 임금근로자 비중의 감소세가 지난해에도 이어진 것으로 나타났다  통계청에 따르면 지난해 국내 근로자  자영업자와 무급가족종사자 비임금근로자  임금근로자  차지했다 종사상 지위별 취업자 통계에서 근로자 취업자 비임금근로자와 임금근로자를 합한 숫자이다 비임금근로자는 자영업자와 무급가족종사자를 포함한 근로 형태를 말하며 자영업자는 고용원 유무로 세분화된다 임금근로자는 상용 임시 일용근로자로 나뉜다 지난해 비임금근로자는 전년도  보다 감소했다 고용원 없는 자영업자가   증가했지만 고용원 있는 자영업자가   무급가족종사자가   각각 줄었다 임금근로자는 전년도의  증가했다 상용근로자가   임시근로자가   각각 늘었고 일용근로자는   감소했다 전체 근로자에서 비임금근로자가 차지하는 비중은 외환위기 사태 이후인  이후 지속적으로 낮아지고 있다 비임금근로자 비중은 관련통계를 처음 작성한  였고 최대치는  였다 이후  59  47  39 차례로 기록하는 낮아지다가  36 나타내며 증가세로 전환하기도 했다  다시 낮아졌고  28 기록하면서 감소세를 유지하고 있다 다만 경제협력개발기구 OECD  회원국 국내 비임금근로자 비중은  기준으로  주요국과 비교하면 여전히 높은 편이다,경제,20220203,경향신문,비임금근로자 비중 감소세 지난해에도 이어져
미성년자인 형제 B는 지방의 공시가격  짜리 아파트  임대보증금 승계방식 갭투기 으로 사들였다 구입에 필요한 자금은 그러나 모두 아버지 돈이었다 국토교통부 조사결과 B형제가 매도인에게 송금한 아파트 구입 관련 비용은 모두 아버지 계좌를 통해 전달됐다  아파트 구입비용 대납을 통한 편법증여를 것으로 있었다 국토부는 형제의 아파트 구입을 위법의심거래사례로 보고 국세청에 통보했다 C씨는 배우자와 형제 가족이 소유한 저가아파트  본인이 대표로 있는 법인에 한꺼번에 팔아넘기면서 정작 매매대금을 받지 않았다 법인이 납부해야 취득세를 본인이 부담하는 사실상 법인 명의신탁을 것으로 밝혀졌다 국토부는 이전받은 아파트  법인이 단기간에 전부 팔아넘긴 것까지 확인하고 다주택자에 대한 양도세 중과를 법인명의로 회피하려는 목적으로 추정 경찰청에 수사를 의뢰했다 국토교통부는 부동산 취득세 중과를 피하기 위해 공시가격  미만 아파트를 여러 사들인 외지인 법인을 집중조사한 결과 편법증여 위법의심거래  적발했다고  밝혔다 저가 아파트 실수요자 보호를 위해 마련한 정부의 보호대책이 투기수단으로 악용된 셈이다 국토부는 이번에 적발된 위법의심거래를 경찰청 국세청 관할지방자치단체 금융위원회 관계기관에 통보했다 앞서 정부는 지난   발표에서 법인과 다주택자의 주택취득세를 기존 에서 최대 까지 높이기로 했으나 공시가격  이하 주택은 투기대상이 가능성이 낮다고 판단 중과대상에서 배제하고 기본취득세율 유지한 있다 공시가격  미만 아파트는 구입시 취득세가 불과하고 여러 채를 보유하더라도 중과대상에 포함되지 않는 것이다 국토부는     저가아파트를 매수한 법인 외지인의 거래  가운데 자금조달계획 매도 매수인 거래가격 등을 종합검토해 선별한 이상거래  가운데  이상거래로 확인됐다고 이날 밝혔다 실제   이후 공시지가  미만 아파트에 대한 법인 외지인의 거래비중은 꾸준히 증가했다 법인 외지인의 거래비중은   에서 그해  까지 올랐으며 지난해  까지 증가했다  미만 아파트 거래   법인 외지인 거래인 셈이다 법인 외지인의 평균 매수가격은   특히 천안 아산 부산 차원 인천 부천 청주 광주에 법인 외지인의 매수가 집중됐다 저가아파트 매수자금 자기자금 비율은 불과했으며 반면 임대보증금 승계금액 비율은 달했다 통상적인 저가아파트 거래에 비해 자기자금은 절반수준이었으며 임대보증금은  이상 높은 셈이다 기간 법인 외지인이 단기 매수 매도한  평균 매매차익은  전체 저가아파트 거래 평균차익  보다도 높았다 법인 외지인의 평균 보유기간은   불과했다 국토부는 일부 법인 외지인이 저가아파트를 갭투기로 매집해 거래가격을 높이고 단기간에 실수요자에게 매도해 높은 시세차익을 얻은 것으로 추정된다면서 이들이 매집한 아파트는 임대보증금 비율이 높아 향후 집값 하락시 깡통전세가 우려도 있다고 밝혔다 국토부는 이번 조사결과를 바탕으로 향후 법인의 다주택 매수 갭투기 미성년자 매수 가족간 직거래 등에 대한 후속 조사도 강도높게 추진한다는 계획이다 김형석 국토교통부 토지정책관은 부동산 시장 거래질서를 훼손하는 일부 투기세력의 시장교란행위를 적극 적발해 실수요자 중심의 시장 질서를 확립해나가겠다고 밝혔다,경제,20220203,경향신문,"저가 아파트, 갭투기·편법증여 수단됐다..국토부, 의심거래 570건 적발"
뉴욕증시가 페이스북의 모회사인 메타플랫폼의 어닝 쇼크에 뒷걸음쳤다  현지시간 뉴욕증권거래소 NYSE 에서 다우존스30 산업평균지수는 전장보다  하락한 5111  장을 마감했다 스탠더드앤드푸어스  전장보다  떨어진  거래를 마쳤다 기술주 중심인 나스닥 지수는 전장보다  급락한 3878  기록했다  지수가 일제히 하락세로 돌아선  만이다 최근 구글 애플 이른바 빅테크 기업들의 실적에 힘입어 상승 흐름을 보이다 메타 어닝 쇼크에 휘청한 분위기다 전날 마감  실적을 발표한 메타가 이날 하루에만 폭락한 것이 증시 전반을 끌어내린 요인이 것으로 분석된다 앞서 메타는  주당순이익이  발표했다 레피니티브가 집계한 애널리스트 예상치  밑도는 수준이다 분기 매출은  예상치  웃돌았지만  매출 예상치 가이던스 시장의 예상치를 밑돌았다 메타의 주가는 이날 정규장에서 이상 하락했다 이날 하락률은 역대 최대로 메타의 시가총액은  증발했다 서부텍사스산원유 WTI 가격은 지난  이후 처음으로 배럴당  돌파했다 유가 상승은 인플레이션을 부추길 있어 연방준비제도 Fed 긴축 우려가 커지고 있다 미국의  국채금리는 전날보다  가량 오르며 대로 상승했다 주간 고용 지표가 예상보다 개선된 데다 독일과 영국 국채금리가 크게 오르면서 동반 상승했다,경제,20220204,경향신문,"뉴욕증시, '메타 쇼크'에 급락..나스닥 3.74%↓"
