article,category,date,source,title
88세의 만학도가 대학에서 학과 수석 졸업과 함께 전국 최고령 학사모를 쓴다  젊은 학생들과 원활하게 소통했고 학업에서는 뜨거운 열정과 실력을 보여줬다고 대학 측은 밝혔다 그의 건강비결은 하루도 빠뜨리지 않는 산책이다 부산 동명대학교는 일본학과  이주형 할아버지 사진 학과 수석 졸업하며 학사학위를 받는다고  밝혔다 할아버지는 재학 과목 A0 제외한 모든 과목에서 받아 총평점 만점  획득했다 그는 팔순을 훨씬 넘긴 나이에 학업을 다시 결심했다  일제강점기 태어나 격동의 세월을 보내면서 학업을 중단할 수밖에 없었던 아쉬움과 허전함을 채우고 싶어 대학에 들어갔다 배움을 통해 치매를 예방하겠다는 의지도 한몫을 했다 오래전 다닌 학교의 학력을 인정받아   편입했다 그는 동명대학교는  한국의 수출과 산업화에 크게 기여한 동명목재 창립자 강석진 회장 동명대 설립자 정신과 창의성이 녹아 있는 대학이라며 동명대를 선택한 이유를 설명했다 이어 배움엔 끝이 없다 나이와도 아무 상관이 없다며 활짝 웃었다 여건이 된다면 필요한 이들에게 일본 관련 내용을 가르치는 나눔봉사를 하고 싶다고 말했다 그는 평소 삶의 신조에 대해 평생을 열심히 살았다 앞뒤 돌아볼 여유조차 없이 자식들 뒷바라지 등에 바쁜 일생을 보냈다며 앞으로도 그럴 것이라고 말했다 이어 그저 열심히 사는 것이 신조라면 신조라고 덧붙였다 지도교수인 감영희 학부교양대학장은 넘치는 학업 열의와 훌륭한 인품으로 젊은 학우들과도 소통하신다 전체를 본받고 싶다 제가 선생님이라 부른다며 평생 잊을 없는 분의 멋진 도전과 결실에 존경과 축하를 드린다고 말했다 건강을 위한 특별한 비결은 없었다 할아버지는  전부터 가벼운 산책을 매일  빠뜨리지 않고 하고 있다 어쩌다 맛있는 음식을 많이 먹은 날에는 산책을 한다 동명대는 코로나19로 인해  비대면으로 졸업식을 진행한다 졸업식에 앞서  할아버지를 초청해 만학도 특별상을 수여키로 했다 전호환 동명대 총장은 열정과 도전 등으로 어려움을 이겨내며 끝내 해내는 모범을 전체로 만인에게 보여주셨다며 인생   평생학습의 모범이라고 말했다,사회,20220209,경향신문,"'88세 만학도' 이주형 할아버지, 전국 최고령 학사모 쓴다"
부산 울산 경남 소재 자치단체들이 부산 울산 경남 특별지방자치단체 부울경 메가시티 청사를 서로 유치하려고 갈등을 빚으면서 메가시티가 출범 초부터 난항을 겪고 있다 경남에서는 인구  창원특례시가 출범하자 경남도청 소재지를 진주로 환원하라는 진주시와 도청을 뺏길 없다는 창원시 갈등도 심화되고 있다 경남 양산시는 지난  기자회견을 하고 청사 위치는 부울경의 지리적 중심에 있는 양산이 최적지라고 밝혔다 부울경 메가시티 청사 유치전에는 경남 양산시 창원시 김해시 울산 울주군 부산 강서구 기장군 등이 뛰어들었다 부울경 메가시티는  광역자치단체 초광역협력사무를 추진하는 업무를 맡게 된다 부울경 메가시티 합동추진단은 올해 상반기 메가시티 출범을 목표로 이달 말까지 사무 사업 재정조달 계획 사무소 청사 소재지 등을 담은 규약안을 마련할 계획이다 그러나 청사 위치 합의가 불발되면서 규약안 확정이 늦어지고 있다 경남도는 지리적 중심축을 규약안에 명시하자고 주장하고 있다 울산시는 경남도의 지리적 중심축 주장은 적절하지 않다며 맞서고 있다 부산시는 울산시와 경남도가 합의하면 따르겠다는 입장이지만 내심 부산 유치를 희망하고 있다  도의회 부울경 메가시티 관련 위원회 소속 의원   양산에서 회동하고 청사 위치 등을 논의할 계획이다 그러나  대선과  지방선거 양대 선거를 앞두고 있어서 전망은 밝지 않다 메가시티 합동추진단 관계자는 의회와 정당 간에 정치적 계산이 깔려 있어 메가시티 출범이 상당 기간 지연될 것으로 보인다고 말했다 경남은 도청 소재지 문제도 내홍을 겪고 있다 창원에 있는 경남도청은   진주시 남성동 지금의 진주성 내에 있었다 일제강점기 조선총독부가   경남도청을 부산으로 이전시켰고   창원으로 옮겨왔다 진주시와 도청환원 진주시민운동본부는 최근 창원특례시 출범과 부울경 메가시티 출범에 따라 상대적으로 소외된 서부경남의 발전을 위해서 도청이 진주로 환원해야 한다며 경북 전남 충남은 도청을 안동 무안 홍성으로 옮겼다고 밝혔다 반면 창원시와 창원특례시민협의회는 공공기관  진주혁신도시로 이전했고 도청 서부청사가 생기면서 진주는 이미 많은 혜택을 받고 있다며 갈등을 조장하는 억지를 중단하라는 입장이다,사회,20220209,경향신문,"너도나도 ""청사는 우리가""..출렁대는 부울경 메가시티[현장에서]"
포항시와 포스코의 상생관계가 급속히 얼어붙고 있다 포스코가 지주사인 포스코홀딩스를 서울에 설립키로 한데 대해 포항시와 지역 시민사회가 강력히 반발하고 있기 때문이다 포스코는 지난달  임시주총을 열어 지주사 전환과 포스코홀딩스의 서울 설립을 결정했다 이강덕 포항시장은  오전 포항시 남구 해도동 포스코 포항제철소 진입로인 형산교차로 교통섬에서 포스코홀딩스 서울 반대 미래기술연구원 포항 설치라고 팻말을 들고  시위를 벌였다 일부 시민들은 차량경적을 울리거나 창문을 열고 응원의 인삿말을 건네기도 했다 국민의힘 포항남 울릉 당원협의회 관계자와 포항시의원 각각  형산교 교차로에서 지주사 전환 반대 포스코홀딩스 서울본사 반대 등의 팻말을 들고 시위를 벌였다 앞서 포항 출신 국회의원과 시민단체 회원  지난  포항시 남구 괴동동 포스코 본사 앞에서 항의집회를 열기도 했다 같은 포항시가 포스코 지주회사 전환 관련 간담회에서도 시민들은 주요 결정권이 있는 포스코홀딩스가 서울에 설치되면 철강사업보다 신규사업에 대한 우선 투자로 포항 투자가 축소될 우려가 있다고 강조했다 이어 미래기술연구원 수도권 설치로 지역 연구인력과 인재유출이 가속화할 우려도 있다고 입을 모았다 포항시와 시민단체는 범시민대책위원회를 구성하고 항의 현수막 게시 시민 서명운동 국민청원 등을 진행하기로 했다 포스코는 글로벌 친환경 미래 소재 대표기업으로 거듭날 시점이고 지주사의 친환경 신사업이 결실을 맺으면 포항 지역사회의 투자와 일자리도 늘어날 것이라고 밝혔다 미래기술연구원의 수도권 설립도 국내외 우수 과학자 영입을 위해 불가피한 선택이라고 해명했다 김학동 포스코 대표이사 부회장은 지역사회의 인력유출이나 세수 감소 등은 전혀 없을 것이며 포스코 본사는 여전히 포항에 남는다고 말했다 포스코는 앞으로도 포항시와의 상생협력사업을 지속적으로 벌여나갈 것이라고 밝혔다 포스코는 향후 부생수소 생산설비 증설과 수소출하센터 충전소 고순도 니켈공장 양극재  공장신설과 포항1고로 박물관 설립 지역투자 협력사업을 계획하고 있다,사회,20220209,경향신문,"""포스코홀딩스 서울 설립 반대"" 포항시장까지 1인 시위"
울산 태화강국가정원에 네덜란드 출신의 세계적인 정원작가 피트 아우돌프의 자연주의 정원이 조성된다 울산시는  올해 녹지 공원 시책을 마련했다고 밝혔다 시책에 아시아 처음으로 태화강국가정원 부지에 자연주의 정원을 조성하는 사업이 포함돼 있다 정원은 다양한 종류의 식물을 활용해 자연 본연의 모습을 담아낼 예정이며 오는  울산시민에게 공개될 것이라고 울산시는 설명했다 피트 아우돌프가 아시아 정원조성 도시로 울산을 선택한 것은 도시재생과 정원의 공공성을 보여주기에 적합하다고 판단했기 때문인 것으로 알려졌다 앞서 피트 아우돌프는 지난해  울산에서 열린 정원박람회에서 다섯 계절의 정원이란 주제의 정원 작품을 선보인 있다 그는 당시 울산은 공업화로 황폐화한 환경을 시민들의 힘으로 복원시킬 만큼 열정이 느껴지는 도시이고 정원은 생명력과 자연의 감성을 불어넣게 것이라면서 한국인들이 태화강에서 역동적으로 바뀌는 여러해살이풀을 즐기고 자연 속에서 많은 배우길 바란다고 말했다 울산시는 녹지시책을 마련하면서 정원문화를 일상 전반에 확산시키기 위해 올해부터 울산지역  군을 돌며 정원산업 박람회를 열어 정원도시로 도약한다는 계획도 세웠다 이를 위해 올해 녹지 사업비로 모두  마련했다 울산시 관계자는  군과 녹지정원 분야 발전전략을 공유하고 정책 실행을 뒷받침하는 사업들을 추진할 방침이다고 말했다,사회,20220209,경향신문,울산 태화강정원에 '거장' 피트 아우돌프 작품
제주에서 아파트나 단독주택을 이용한 미신고 숙박업소가 활개를 치고 있다 코로나19 확산으로 개별 관광객이 늘고 독립형 숙박업소에 대한 선호도가 높아지면서 지속적인 단속에도 불구하고 불법 영업이 끊이지 않고 있는 것이다 제주도 자치경찰단은 지난  달간  미신고 숙박업소를 적발했다고  밝혔다 이들 업체에 대해서는 공중위생관리법 위반 혐의로 입건해 수사를 진행한다 이번에 적발된 숙소 중에서는 인기 예능프로그램에 소개돼 사회관계망서비스 SNS 에서 핫플레이스로 각광받은 곳도 있다 단독주택을 독특하게 개조해 SNS에서 감성숙소로 홍보됐지만 실제로는 숙박업소로 신고하지 않은 영업을 부당이득을 취한 혐의를 받고 있다 최근 제주에서는 단독주택 오래된 주택을 개조하거나 아파트 오피스텔 미분양 타운하우스를 이용해 신고하지 않은 운영하는 무등록 숙박업소가 끊이지 않고 있다 도심과 농촌을 가리지 않은 전역에서 성행 중이다 최근  자치경찰단에서 적발한 위반업체만 모두  달한다 미신고 숙박업소의 영업행위는 안전사고 위험과 위생관리 부실 우려를 안고 있다 필수적인 보험 가입이 이뤄지지 않고 소방 위생 교육 점검에서도 빠져 안전 사각지대에 놓여 있기 때문이다 코로나19 방역 수칙에 따른 객실 이용인원 제한 철저한 소독 역시 제대로 이뤄지는지 없다 제주시 관계자는 가스 누설 경보기 소화기 비치 안전과 관련된 의무 준수 여부도 없고 각종 교육과 점검 대상에서도 빠져 자칫 대형사고로 번질 우려가 있다면서 정상적인 농어촌민박이라면 재난배상책임보험을 필수 가입해야 하지만 미신고 숙박업소는 이행하지 않아 사고 발생 제대로 보상이 이뤄지지 못할 있다고 했다 미신고 숙박업소의 난립은 정상적인 영업활동을 하는 기존 업체에 직간접적으로 피해를 주며 숙박시장 질서를 교란한다는 문제도 있다 소비자 입장에서는 계약 숙박업소가 신고됐는지 정상으로 영업하고 있는지를 지자체 등에 확인하고 숙박업소 도착 후에는 신고증 게시 여부를 확인해야 한다 고창경 자치경찰단장은 시장을 교란하는 미신고 숙박업에 대한 지속적인 단속을 실시해 성실히 운영하는 숙박업계의 피해와 관광객의 안전사고를 막겠다며 지역별 전담 책임반을 편성해 인터넷 중개플랫폼과 SNS 모니터링을 강화할 계획이라고 말했다,사회,20220209,경향신문,방송·SNS서 띄운 '제주 감성숙소'도 딱 걸렸다
연료전지 태양광과 전기차 충전시설을 갖춘 종합에너지시설로 탈바꿈한 주유소가 서울 금천구에 열었다 서울시는 발전시설과 전기차 충전시설을 갖춘 종합에너지스테이션  금천구 SK박미주유소가 개점했다고  밝혔다 주유소는 전국 최초로 종합에너지스테이션  용량 연료전지 용량 태양광 발전시설과 전기차 초급속충전기  급속충전기  설치돼 있다 이곳에서 연료전지와 태양광으로 생산한 전기는 한전에 판매해 수익을 얻을 있다 앞으로 전기사업법이 개정되면 바로 전기차 충전을 위한 전력공급에도 활용할 있다 현재는 한전이 유일한 전기 판매사업자여서 에너지스테이션에서 생산한 전력을 바로 전기차에 공급하지는 못한다 서울시는 지난해 시내 신규 등록 자동차 전기차 비율이 전년 대비 급증하는 친환경차 충전 인프라 수요가 높아지고 있고 내연기관차 감소 추세에 따라 주유업계가 전기 수소차 충전 병행 대책 마련에 나서는 상황이라고 설명했다 서울시는 지난해  SK에너지와 협약을 체결하고 주유소에서 직접 전기를 생산하는 동시에 전기차 충전시설도 갖추는 등의 신재생에너지 확대를 위한 협의를 진행해 왔다 도심 주유소에 전기 수소차 충전시설을 설치해 친환경차량 충전 인프라로 활용하고 연료전지와 태양광 설치로 화석연료와 신재생에너지를 모두 공급하는 시설로 전환하려는 취지다 위험물안전관리법상 주유소에는 안전상의 이유로 연료전지를 설치할 없지만 서울시와 SK에너지는 주유소 연료전지 발전시설 설치를 위한 규제 개선을 지속적으로 산업통상자원부에 건의했고 지난해  특례를 승인받았다 시는 지난달 주유소에 연료전지 시설을 설치했으며 앞으로  동안 실증사업을 진행할 있게 됐다고 설명했다 연료전지는 설치면적과 발생 소음이 작은 비해 효율은 우수한 발전원이다 도시가스 공급망을 활용할 있어 추가 인프라 구축 없이도 설치할 있다는 장점이 있다 SK에너지는 앞으로 관련 규제가 개선되면 박미주유소와 같은 종합에너지스테이션을 내년까지 서울시내  주유소에 확대 설치할 계획이다 서울시는 서울시내 주유소 대부분을 차지하는 자영주유소가 적극 참여할 있도록 다른 정유사와 협약할 방침이다 시는 민관협력체계 구축으로 규제개선을 주도해  종합에너지스테이션을 전체로 확대할 계획이다 유연식 서울시 기후환경본부장은 전국 최초의 종합에너지스테이션인 박미주유소 개소는 공공과 민간이 함께 적극적인 규제개선을 통해 주유소를 미래형 친환경에너지 생산 공급기지로 변화시켰다는 의미가 있다고 설명했다 그는 앞으로도 서울에 적합한 신재생에너지 도입을 위한 정책적 지원에 최선을 다하겠다고 말했다,사회,20220209,경향신문,전기 직접 만들고 친환경차·내연차 안 가리는 주유소
서울시내 노후된 다가구 다세대주택이 밀집돼 있는 여러 저층주거지 주민들이 구역을 그룹으로 묶어 정비하면 서울시와 정부가 주차장과 공원 기반시설 설치비를 지원하기로 했다 서울시는 모아타운 사업을 국토교통부와 함께 추진해  다음달  대상지 공모를 진행한다고  밝혔다  서울  정도의 대상지가 선정될 예정이다 오세훈 서울시장의 공약사업인 모아주택을 확장한 모아타운은 지역 단위 정비사업이다 가로주택정비 소규모 정비사업 방식을 활용해 다가구 다세대주택 필지 소유자들이 개별 필지를 모아 블록 단위로 규모가 이상의 중층 아파트를 새로 지을 있게 하는 모아주택인데 모아타운은  이내 지역을 한데 묶은 것이다 대상지로 선정되면 노후주택 정비와 함께 지역에서 필요한 지하 주차장과 도로 공원 어린이집 도서관 기반시설을 공공의 지원을 받아 조성할 있다 모아타운으로 지정되면 국비와 시비를 합쳐 최대  지원을 받아 기반시설 조성에 사용할 있다 면적  미만에 노후 불량건축물이 이상인 곳이 대상이다 재개발을 추진 중이거나 예정된 지역 등은 제외된다 소규모 주택정비사업이 추진 중이거나 주차 공원 상황이 열악하고 노후도가 심한 순서로 가점을 매겨 소관 부서와 선정위원회 심의를 거쳐 최종 선정한다 김성보 서울시 주택정책실장은 재개발이 어려운 다세대 밀집 저층주거지역의 심각한 주차난과 부족한 기반시설 문제를 해결하고 주거환경을 개선하는 새로운 정비 방식이 것이라고 말했다,사회,20220209,경향신문,노후 주택들 묶은 '모아타운'에 서울시가 주차장·공원 설치 지원
지난해 화재로 문을 닫았던 충북 청주의 소나무작은도서관이 지역사회의 도움으로 새롭게 문을 연다 박혜진 소나무지역아동센터장은 오는  도서관을 개관할 계획이라고  밝혔다 센터장은 지역사회의 도움으로 새롭게 도서관을 개관하게 됐다며 소나무지역아동센터와 멀지 않은 곳에 도서관을 계획이라고 밝혔다 소나무작은도서관은 소나무지역아동센터와 지역 아이들을 위해 센터장이 사비를 들여  청주시 서원구 사창동 작은 건물  크기의 가정집을 빌려 개관한 작은 도서관이다 지난해  오전  발생한 화재는 이곳을 잿더미로 만들었다 불에 타고  소방서 추산 재산피해가 발생했다 설상가상으로 건물주는 올해를 마지막으로 임대 연장을 해주지 않겠다고 개관도 힘든 상황이었다 소나무작은도서관이 문을 닫게 됐다는 소식을 들은 지역사회가 나섰다 충북보건과학대 총학생회는 재학생과 교직원들을 상대로 바자회를 열어  정도의 성금을 모아 센터장에게 전달했다 청주시새마을회도 성금  기탁했다 매주 일요일 소나무지역아동센터를 찾아 교육봉사를 하던 청주시청소년수련관에서 활동하는 학생들도 힘을 보탰다 창업봉사동아리 안다미로 학생들은 동아리 활동을 하면서 벌어들인 수익금  센터장에게 건넸다 청주시청소년수련관 관계자는 건축동아리 학생들은 소나무작은도서관에 책상  책장  손수 만들어 기증하고 교육봉사 동아리 학생들은 이곳에서 아이들을 가르쳐왔다며 창업봉사동아리 안다미로 학생들이 안타까운 소식을 듣고 수익금을 전달하게 됐다고 말했다 한화건설도 도서관 살리기에 동참했다 한화건설 측은  정도를 들여 소나무지역아동센터에서  정도 떨어진 건물  도서관으로 단장해주기로 했다 이번달 중순 공사에 들어가 다음달 중순쯤 공사를 마무리한다는 계획이다 연면적  규모 건물  포레나 북카페 미술 공예교실 보드게임교실 인문학교실 요리교실 행정사무실 등이 들어설 예정이다  소나무지역아동센터가 모금을 통해 단장한 사용하기로 했다 김석원 한화건설 지원팀장은 어려움에 처한 곳에 도움을 주게 영광이라고 말했다 한화건설은  지역사회에 도서관을 건립해 주는 포레나 도서관 사업을 해오고 있다 소나무작은도서관이 ,사회,20220210,경향신문,"잿더미 됐던 '아이들의 도서관', 101번째 포레나도서관으로 부활"
광주시가 지역 문화예술가들과 시민들이 직접 소통할 있는 온라인 통합플랫폼을 오픈했다 플랫폼에서는 다양한 문화예술정보를 번에 확인할 있으며 예술가들의 작품도 구매할 있다 광주시는  지역의 다양한 문화예술정보를 번에 살펴보고 예술인들과 쌍방향으로 소통하는 문화예술통합 플랫폼 디어 마이 광주 친애하는 나의 광주 공식 오픈했다고 밝혔다 디어 마이 광주는 문화예술정보를 번에서 있는 곳은 없을까 예술가가 직접 소통할 수는 없을까 작품을 직접 홍보할 있는 곳이 있으면 좋겠다는 시민들과 예술가들의 고민에서 시작됐다 지난해  시민 예술인들과 함께 협업을 통해 구축된 플랫폼은 예술가와 직접 소통하며 다양한 문화예술정보를 공유하는 전국 지자체 문화예술 커뮤니티다 디어 마이 광주에서는 광주에서 펼쳐지는 공연과 전시 등의 정보를 확인할 있다 커뮤니티 메뉴에서는 시민과 예술인이 함께 교류하면서 다양한 정보를 공유하고 관련 문화 행사까지 있다 좋아하는 예술인을 팔로잉하며 쌍방향 소통할 수도 있다 아트스토어에서는 광주 예술인들의 작품도 판매한다 광주의 갤러리 독립서점 등의 다채로운 작품을 온라인으로 감상하고 구매도 가능하다 예술인들 사이의 정보를 교류하고 맞춤형 일자리 정보도 제공된다 시민 누구나 회원으로 가입해 이용할 있다 예술활동 증명서를 발급받은 예술인은 아티스트로 활동이 가능하다 김준영 광주시 문화관광체육실장은 쌍방향 플랫폼인 디어 마이 광주에서 예술인들과 시민들의 활기찬 교류가 이뤄지게 것이라고 말했다,사회,20220210,경향신문,예술가와 교류·작품 구매..'디어 마이 광주'
이재명 더불어민주당 대선후보의 아내 김혜경씨의 법인카드 유용 의혹과 관련한 고발 사건이 검찰에서 경찰로 이첩됐다 수원지검은 국민의힘이 지난  후보와 김씨 경기도청 사무관 배모씨 후보의 성남시장 시절 수행비서 백모씨 경기도청 의무실 의사  대검에 고발한 사건을 경기남부경찰청에 이첩했다고  밝혔다 국민의힘은 김씨가 사적 심부름에 공무원을 동원하고 개인 음식값을 경기도 법인카드로 결제하거나 타인 명의로 불법 처방전을 발급받게 의혹 등이 있다며 이들을 직권남용 강요 의료법 위반 허위공문서작성 행사 국고 손실 업무 방해 증거 인멸 등의 혐의로 고발했다 수원지검측은 고발 내용 대부분이 검찰의 직접 수사 개시 대상인 부패 경제 공직자 선거 방위사업 대형참사  분야에 해당하지 않는다며 경찰에 이첩 결정을 내렸다 앞서 국민의힘은 지난해  후보와 김씨 배씨  직권남용과 국고손실 혐의로 고발했다 최근 김씨의 법인카드 유용 의혹이 언론을 통해 제기되자 추가 고발장을 냈다 한편 검찰은 지난달  시민단체 법치주의바로세우기행동연대가 혜경궁 김씨 의혹을 다시 수사해달라고 고발 사건도 경찰로 이첩했다,사회,20220210,경향신문,김혜경 '법인카드 유용 의혹' 고발사건 검찰에서 경찰로 이첩
