new_word,freq,ratio,category,week,date1,date2
중증의료체계,12,0.0011727912431587178,사회,1주차,20220102,20220108
직업선택,34,0.0033229085222830335,사회,1주차,20220102,20220108
점등시위,29,0.0028342455043002344,사회,1주차,20220102,20220108
총괄부본부장,7,0.0006841282251759187,사회,1주차,20220102,20220108
증거기록,6,0.0005863956215793589,사회,1주차,20220102,20220108
자기결정,62,0.006059421422986709,사회,1주차,20220102,20220108
심문기일,46,0.004495699765441751,사회,1주차,20220102,20220108
한국도시연구소,11,0.0010750586395621578,사회,1주차,20220102,20220108
건축행위,7,0.0006841282251759187,사회,1주차,20220102,20220108
건축기준,6,0.0005863956215793589,사회,1주차,20220102,20220108
공용시설,7,0.0006841282251759187,사회,1주차,20220102,20220108
공동주택관리,9,0.0008795934323690383,사회,1주차,20220102,20220108
공동주택관리법,6,0.0005863956215793589,사회,1주차,20220102,20220108
관리주체,9,0.0008795934323690383,사회,1주차,20220102,20220108
장기수선충당금,6,0.0005863956215793589,사회,1주차,20220102,20220108
수선유지비,6,0.0005863956215793589,사회,1주차,20220102,20220108
안심숙소,7,0.0006841282251759187,사회,1주차,20220102,20220108
기본수당,7,0.0006841282251759187,사회,1주차,20220102,20220108
투자금액,10,0.000977326035965598,사회,1주차,20220102,20220108
예방접종전문위원회,7,0.0006841282251759187,사회,1주차,20220102,20220108
캠프페이지,20,0.001954652071931196,사회,1주차,20220102,20220108
서현도서관,7,0.0006841282251759187,사회,1주차,20220102,20220108
자립생활,9,0.0008795934323690383,사회,1주차,20220102,20220108
한국여성정책연구원,6,0.0005863956215793589,사회,1주차,20220102,20220108
한국청소년정책연구원,7,0.0006841282251759187,사회,1주차,20220102,20220108
청소년정책,11,0.0010750586395621578,사회,1주차,20220102,20220108
홍보전략,6,0.0005863956215793589,사회,1주차,20220102,20220108
강모씨,6,0.0005863956215793589,사회,1주차,20220102,20220108
관리사무실,10,0.000977326035965598,사회,1주차,20220102,20220108
금학지구대,15,0.0014659890539483972,사회,1주차,20220102,20220108
종이가방,15,0.0014659890539483972,사회,1주차,20220102,20220108
구월동,7,0.0006841282251759187,사회,1주차,20220102,20220108
불송치,29,0.0028342455043002344,사회,1주차,20220102,20220108
소상공인법,6,0.0005863956215793589,사회,1주차,20220102,20220108
고양이보호단체,6,0.0005863956215793589,사회,1주차,20220102,20220108
조직부본부장,10,0.000977326035965598,사회,1주차,20220102,20220108
반부패강력부장,6,0.0005863956215793589,사회,1주차,20220102,20220108
백신미접종자,6,0.0005863956215793589,사회,1주차,20220102,20220108
백신접종자,11,0.0010750586395621578,사회,1주차,20220102,20220108
감염비율,10,0.000977326035965598,사회,1주차,20220102,20220108
통신영장,17,0.0016614542611415168,사회,1주차,20220102,20220108
여성청소년수사대,13,0.0012705238467552776,사회,1주차,20220102,20220108
정보공개청구,8,0.0007818608287724785,사회,1주차,20220102,20220108
구직촉진수당,7,0.0006841282251759187,사회,1주차,20220102,20220108
조기취업성공수당,7,0.0006841282251759187,사회,1주차,20220102,20220108
취업성공수당,7,0.0006841282251759187,사회,1주차,20220102,20220108
방역지표,7,0.0006841282251759187,사회,1주차,20220102,20220108
위험운전,9,0.0008795934323690383,사회,1주차,20220102,20220108
보험사로,6,0.0005863956215793589,사회,1주차,20220102,20220108
평등원칙,9,0.0008795934323690383,사회,1주차,20220102,20220108
용도지역,10,0.000977326035965598,사회,1주차,20220102,20220108
지역경기,6,0.0005863956215793589,사회,1주차,20220102,20220108
공법단체,7,0.0006841282251759187,사회,1주차,20220102,20220108
주차장법,7,0.0006841282251759187,사회,1주차,20220102,20220108
공공보건,10,0.000977326035965598,사회,1주차,20220102,20220108
공공보건의료,9,0.0008795934323690383,사회,1주차,20220102,20220108
특례조항,7,0.0006841282251759187,사회,1주차,20220102,20220108
보육환경,6,0.0005863956215793589,사회,1주차,20220102,20220108
발생함,7,0.0006841282251759187,사회,1주차,20220102,20220108
신속대응반,7,0.0006841282251759187,사회,1주차,20220102,20220108
일반주거지,11,0.0010750586395621578,사회,1주차,20220102,20220108
방역대응,7,0.0006841282251759187,사회,1주차,20220102,20220108
필수시설,9,0.0008795934323690383,사회,1주차,20220102,20220108
인천소방본부,6,0.0005863956215793589,사회,1주차,20220102,20220108
제11조,6,0.0005863956215793589,사회,1주차,20220102,20220108
건강증진사업,7,0.0006841282251759187,사회,1주차,20220102,20220108
베스티안병원,7,0.0006841282251759187,사회,1주차,20220102,20220108
ZOOM,8,0.0007818608287724785,사회,1주차,20220102,20220108
보건행정,10,0.000977326035965598,사회,1주차,20220102,20220108
한국부동산원,8,0.0007818608287724785,사회,1주차,20220102,20220108
경남사랑상품권,6,0.0005863956215793589,사회,1주차,20220102,20220108
농식품유통,7,0.0006841282251759187,사회,1주차,20220102,20220108
국가하천,8,0.0007818608287724785,사회,1주차,20220102,20220108
국회의원회관,6,0.0005863956215793589,사회,1주차,20220102,20220108
제주동부경찰서,13,0.0012705238467552776,사회,1주차,20220102,20220108
경비교통,6,0.0005863956215793589,사회,1주차,20220102,20220108
동부경찰서,22,0.0021501172791243157,사회,1주차,20220102,20220108
경기도소방재난본부,44,0.004300234558248631,사회,1주차,20220102,20220108
중흥동,6,0.0005863956215793589,사회,1주차,20220102,20220108
일부개정안,6,0.0005863956215793589,사회,1주차,20220102,20220108
상업시설,7,0.0006841282251759187,사회,1주차,20220102,20220108
금강유역환경청,7,0.0006841282251759187,사회,1주차,20220102,20220108
대응역량,8,0.0007818608287724785,사회,1주차,20220102,20220108
계획수립,6,0.0005863956215793589,사회,1주차,20220102,20220108
제주지역본부,11,0.0010750586395621578,사회,1주차,20220102,20220108
확인자료,10,0.000977326035965598,사회,1주차,20220102,20220108
범죄수사처,85,0.008307271305707584,사회,1주차,20220102,20220108
강력범죄수사대,24,0.0023455824863174357,사회,1주차,20220102,20220108
수해참사,15,0.0014659890539483972,사회,1주차,20220102,20220108
현장대응,6,0.0005863956215793589,사회,1주차,20220102,20220108
봉명동,15,0.0014659890539483972,사회,1주차,20220102,20220108
강릉역,10,0.000977326035965598,사회,1주차,20220102,20220108
대륙철도망,7,0.0006841282251759187,사회,1주차,20220102,20220108
전기통신사업자,14,0.0013682564503518374,사회,1주차,20220102,20220108
전기통신사업법,24,0.0023455824863174357,사회,1주차,20220102,20220108
영동터널,152,0.014855355746677092,사회,1주차,20220102,20220108
KTX-산천,136,0.013291634089132134,사회,1주차,20220102,20220108
제23열차,19,0.0018569194683346365,사회,1주차,20220102,20220108
영동역,15,0.0014659890539483972,사회,1주차,20220102,20220108
김천구미역,17,0.0016614542611415168,사회,1주차,20220102,20220108
울산교육연수원,7,0.0006841282251759187,사회,1주차,20220102,20220108
스토킹처벌법,6,0.0005863956215793589,사회,1주차,20220102,20220108
비석마,6,0.0005863956215793589,사회,1주차,20220102,20220108
비석마을,6,0.0005863956215793589,사회,1주차,20220102,20220108
학교밖청소년지원센터,6,0.0005863956215793589,사회,1주차,20220102,20220108
보석업체,6,0.0005863956215793589,사회,1주차,20220102,20220108
승진심사,6,0.0005863956215793589,사회,1주차,20220102,20220108
국가수준학업성취,7,0.0006841282251759187,사회,1주차,20220102,20220108
공공버스,13,0.0012705238467552776,사회,1주차,20220102,20220108
시도경찰청장,6,0.0005863956215793589,사회,1주차,20220102,20220108
직장협의회장,6,0.0005863956215793589,사회,1주차,20220102,20220108
압수영장,11,0.0010750586395621578,사회,1주차,20220102,20220108
궤도이탈,9,0.0008795934323690383,사회,1주차,20220102,20220108
경부고속철도,43,0.004202501954652072,사회,1주차,20220102,20220108
인천국제공항보안,6,0.0005863956215793589,사회,1주차,20220102,20220108
항공철도사고조사위,28,0.002736512900703675,사회,1주차,20220102,20220108
중조위,10,0.000977326035965598,사회,1주차,20220102,20220108
반납기,8,0.0007818608287724785,사회,1주차,20220102,20220108
시범운행지구,9,0.0008795934323690383,사회,1주차,20220102,20220108
상담소장,12,0.0011727912431587178,사회,1주차,20220102,20220108
환경보건학,6,0.0005863956215793589,사회,1주차,20220102,20220108
일반선로,9,0.0008795934323690383,사회,1주차,20220102,20220108
역사부정,6,0.0005863956215793589,사회,1주차,20220102,20220108
탈모약,11,0.0010750586395621578,사회,1주차,20220102,20220108
준항고장,6,0.0005863956215793589,사회,1주차,20220102,20220108
날림먼지,6,0.0005863956215793589,사회,1주차,20220102,20220108
시민승객,11,0.0010750586395621578,사회,1주차,20220102,20220108
김포지역,8,0.0007818608287724785,사회,1주차,20220102,20220108
경기버스정보앱,6,0.0005863956215793589,사회,1주차,20220102,20220108
한국금거래소,26,0.0025410476935105552,사회,1주차,20220102,20220108
소아청소년정신,9,0.0008795934323690383,사회,1주차,20220102,20220108
BNK썸,15,0.0014659890539483972,사회,1주차,20220102,20220108
소통관,7,0.0006841282251759187,사회,1주차,20220102,20220108
수성파크골프장,11,0.0010750586395621578,사회,1주차,20220102,20220108
선로위,11,0.0010750586395621578,사회,1주차,20220102,20220108
배상비율,9,0.0008795934323690383,사회,1주차,20220102,20220108
윤리규정,8,0.0007818608287724785,사회,1주차,20220102,20220108
선거구민,13,0.0012705238467552776,사회,1주차,20220102,20220108
허용기준,9,0.0008795934323690383,사회,1주차,20220102,20220108
서울동부지방법원,8,0.0007818608287724785,사회,1주차,20220102,20220108
컨벤션홀,6,0.0005863956215793589,사회,1주차,20220102,20220108
공주치료감호소,8,0.0007818608287724785,사회,1주차,20220102,20220108
방역인력,6,0.0005863956215793589,사회,1주차,20220102,20220108
오탄터널,13,0.0012705238467552776,사회,1주차,20220102,20220108
주간보호센터,10,0.000977326035965598,사회,1주차,20220102,20220108
자가진단키트,9,0.0008795934323690383,사회,1주차,20220102,20220108
한국프레스센터,23,0.0022478498827208757,사회,1주차,20220102,20220108
산업지원,6,0.0005863956215793589,사회,1주차,20220102,20220108
청북읍,137,0.013389366692728694,사회,1주차,20220102,20220108
송탄소방서,118,0.011532447224394058,사회,1주차,20220102,20220108
이충문화체육센터,121,0.011825645035183737,사회,1주차,20220102,20220108
손실보상제,12,0.0011727912431587178,사회,1주차,20220102,20220108
손실보상제도,12,0.0011727912431587178,사회,1주차,20220102,20220108
몰수보,14,0.0013682564503518374,사회,1주차,20220102,20220108
대원수색팀,30,0.0029319781078967944,사회,1주차,20220102,20220108
덕평물류센터,24,0.0023455824863174357,사회,1주차,20220102,20220108
경보령,22,0.0021501172791243157,사회,1주차,20220102,20220108
구조대장,13,0.0012705238467552776,사회,1주차,20220102,20220108
수기명부,6,0.0005863956215793589,사회,1주차,20220102,20220108
개인정보자기결정권,6,0.0005863956215793589,사회,1주차,20220102,20220108
정신보건법,7,0.0006841282251759187,사회,1주차,20220102,20220108
정리작업,6,0.0005863956215793589,사회,1주차,20220102,20220108
목동동,9,0.0008795934323690383,사회,1주차,20220102,20220108
머지플러스,8,0.0007818608287724785,사회,1주차,20220102,20220108
수사부서,7,0.0006841282251759187,사회,1주차,20220102,20220108
오너분들,7,0.0006841282251759187,사회,1주차,20220102,20220108
용접장비,12,0.0011727912431587178,사회,1주차,20220102,20220108
인명수색,23,0.0022478498827208757,사회,1주차,20220102,20220108
교제살인,12,0.0011727912431587178,사회,1주차,20220102,20220108
폭행살인,7,0.0006841282251759187,사회,1주차,20220102,20220108
강력범죄수사대장,11,0.0010750586395621578,사회,1주차,20220102,20220108
부산고등법원장,8,0.0007818608287724785,사회,1주차,20220102,20220108
진화과정,6,0.0005863956215793589,사회,1주차,20220102,20220108
고렴리,72,0.007036747458952306,사회,1주차,20220102,20220108
대응1단계,8,0.0007818608287724785,사회,1주차,20220102,20220108
수사관서,6,0.0005863956215793589,사회,1주차,20220102,20220108
안전장구,8,0.0007818608287724785,사회,1주차,20220102,20220108
소방방재학,13,0.0012705238467552776,사회,1주차,20220102,20220108
상세내용,11,0.0010750586395621578,사회,1주차,20220102,20220108
경기남부경찰청장,10,0.000977326035965598,사회,1주차,20220102,20220108
가금농,10,0.000977326035965598,사회,1주차,20220102,20220108
가금농장,8,0.0007818608287724785,사회,1주차,20220102,20220108
사후수뢰,9,0.0008795934323690383,사회,1주차,20220102,20220108
옥조근조훈장,17,0.0016614542611415168,사회,1주차,20220102,20220108
소방공무원법,8,0.0007818608287724785,사회,1주차,20220102,20220108
소성욱씨,22,0.0021501172791243157,사회,1주차,20220102,20220108
노인주간보호센터,6,0.0005863956215793589,사회,1주차,20220102,20220108
보전추징,11,0.0010750586395621578,사회,1주차,20220102,20220108
경사길,7,0.0006841282251759187,사회,1주차,20220102,20220108
왕숙천,6,0.0005863956215793589,사회,1주차,20220102,20220108
이충분수공원,6,0.0005863956215793589,사회,1주차,20220102,20220108
즉결법정,6,0.0005863956215793589,사회,1주차,20220102,20220108
주민감사청구심의회,8,0.0007818608287724785,사회,1주차,20220102,20220108
준칙으,11,0.0010750586395621578,사회,1주차,20220102,20220108
선릉로,7,0.0006841282251759187,사회,1주차,20220102,20220108
백신피,23,0.0022478498827208757,사회,1주차,20220102,20220108
유효기간만료,15,0.0014659890539483972,사회,1주차,20220102,20220108
딩동,24,0.0023455824863174357,사회,1주차,20220102,20220108
윗선,16,0.001563721657544957,사회,1주차,20220102,20220108
재판거래,18,0.0017591868647380765,사회,1주차,20220102,20220108
떡국이,13,0.0012705238467552776,사회,1주차,20220102,20220108
나쁨,11,0.0010750586395621578,사회,1주차,20220102,20220108
50억클럽,25,0.0024433150899139952,사회,1주차,20220102,20220108
파주슈퍼개미,10,0.000977326035965598,사회,1주차,20220102,20220108
슈퍼개미,10,0.000977326035965598,사회,1주차,20220102,20220108
보통,12,0.0011727912431587178,사회,1주차,20220102,20220108
판매자가격표시제,10,0.000977326035965598,사회,1주차,20220102,20220108
멸공,17,0.0016614542611415168,사회,1주차,20220102,20220108
