article,category,date,source,title
환경부 과장급 전보 자연보전국 환경영향평가과장 정환진 보건복지부 전보 요양보험운영과장 이선주 국립춘천병원 기획운영과장 김학진 오송생명과학단지지원센터장 김인천 국립망향의동산관리원장 신인식 병무청 과장급 전보 혁신행정담당관 이아론,사회,20220119,경향신문,오늘의 인사 - 2022년 1월 20일
지난해  춘천 의암호 선박사고에서 적극적인 현장구조에 나섰던 강원소방본부 김용원 소방위 사진  최고 영웅소방관을 수상했다 소방청은  서울 마포구 에쓰오일 S-OIL 본사에서 소방청 에쓰오일 한국사회복지협의회가 공동으로 주관하는 제16회 영웅소방관 시상식을 개최했다고 밝혔다 최고 영웅소방관을 수상한 소방위는  현장을 누빈 베테랑 구조대원이다 의암호 사고뿐 아니라 평소 휴무일에도 대형 트레일러 교통사고 현장에서 운전자를 구조하는 등의 공로를 인정받았다 영웅소방관은 광주소방본부 장영미 소방위 울산소방본부 김학진 소방위 경기소방본부 양진태 소방경 대전소방본부 류동익 소방위 충남소방본부 이동규 소방장 서울소방본부 김병욱 소방장 전남소방본부 박병주 소방위  수상했다  시작돼 지금까지   수상한 소방영웅지킴이 프로그램은 최고 영웅소방관  포함  영웅소방관을 매년 선발하여 에쓰오일이 시상해왔다 에쓰오일은 영웅소방관 시상과 순직소방관 유가족 위로금과 공상소방관 치료비 순직소방관 유자녀 학자금 소방관 캠프 운영 등에 지금까지  지원했다 류열 에쓰오일 사장은 각종 재난 현장에서 소방관들의 활약을 보며 감사의 마음을 가지고 있다며 앞으로도 관심과 지원을 아끼지 않겠다고 밝혔다,사회,20220119,경향신문,"의암호 선박사고 현장서 인명 구조, 김용원 소방위 '최고 영웅소방관'에"
LS그룹은 사랑의열매 사회복지공동모금회에 이웃사랑성금  기탁했다고  밝혔다 이번 기부는 올해 구자은 회장 취임 사회공헌활동이다 LS는  매년 사회복지공동모금회에 성금을 전달해왔다 이번 기탁금은 사회취약계층의 기초생계 지원 교육 주거환경 개선 보건 의료 지원 사회적 돌봄 강화 등의 분야에 활용될 예정이다 LS그룹은 지난해  그룹 연수원이 있는 경기 안성시의 취약계층   상당의 김장김치와 겨울이불 토종벌꿀 등을 전달하는 Hot Heart 나눔 행사를 개최했다 이와 함께  지역 초등학생들이 방학기간을 이용해 평소 접하기 어려웠던 과학실습 교육과 문화체험을 있는 LS드림사이언스클래스를 진행해 올해로  이어오고 있다 해외에서는  베트남 인도 방글라데시 캄보디아  대학생과 LS 임직원  구성된 LS 대학생해외봉사단  선발 파견해왔다 현재까지 베트남 하이퐁 하이즈엉 호찌민 동나이 등지에  드림스쿨을 준공했다,사회,20220119,경향신문,"LS그룹, 사랑의열매에 이웃사랑 성금 20억원 기탁"
박건섭 부천국제영화제 조직위 부위원장 동서대 임권택영화예술대학 학장 별세  서울쉴낙원 발인  오전  977-9911 오상용씨 별세 화원 프로배구 현대캐피탈 시니어 매니저 부친상  일산 백병원 발인  오전  910-4444 박희수씨 별세,사회,20220119,경향신문,오늘의 부고 - 2022년 1월 20일
인천 강화의 공사장에서  노동자가 건물 외벽에 설치된 가설물인 비계를 오르다가 추락했다 병원을 옮겨져 치료를 받았으나 숨졌다  인천 강화경찰서 등에 따르면 지난  오전  인천시 강화군 근린생활시설 신축 공사장에서  A씨가 건물  높이 비계에서 떨어졌다 A씨는 사고로 머리 등을 크게 다쳤다 인근 병원에서 치료를 받았으나 전날 오후 숨졌다 경찰은 정확한 사고 경위를 조사 중이다 A씨의 시신에 대한 부검을 국립과학수사연구원에 의뢰할 방침이다 중부지방고용노동청은 해당 사업장에 작업중지 명령을 내리고 안전 수칙이 제대로 지켜졌는지 조사하고 있다,사회,20220119,경향신문,인천 공사장서 60대 노동자 추락해 치료 중 사망
김오수 검찰총장이 박범계 법무부 장관이 추진하는 중대재해 분야 검사장 외부 공모에 반대 의견을 냈다  법조계에 따르면 총장은 법무부에 외부 공모 방침을 수용하기 어렵다는 의견을 전달하면서 검찰청법 인사 관련 법령에 저촉될 소지가 있고 검찰의 정치적 중립성과 독립성을 침해할 우려가 있으며 검찰 내부 구성원들의 사기 저하를 초래할 있다는 이유를 들었다고 한다 대검은 이번 임용 공고에 대한 검찰 구성원들의 걱정과 염려를 충분히 공감하고 있고 앞으로 검찰청법 제34조에 따라 인사에 관한 검찰총장의 의견을 적극 개진하겠다며 검찰청법 제35조에 따른 검찰인사위원회 심의 필요한 의견을 충실히 제시하는 검찰 구성원들의 우려를 덜어드릴 있도록 다각도로 최선을 다하겠다고도 강조했다 앞서 법무부는 중대재해 분야에 전문성이 있는 검찰 외부의 전문가를 대검 검사급 검사 검사장 신규 임용하겠다며 지난  모집 공고를 냈다 그간 일선 검찰청의 수사 지휘라인은 검사만을 임명해왔는데 처음으로 외부 인사를 임용하겠다는 것이어서 검찰 내부에 불만의 목소리가 나왔다 이번 인사를 두고 대선 직전 친정권 성향 인사를 알박기하려는 것이 아니냐는 비판과 함께 정부의 검사장급 보직 축소 방침과 어긋난다는 지적도 제기됐다,사회,20220119,경향신문,"김오수 ""검사장 외부 공모 반대"""
코로나19 유행 청소년들의 온라인 활동이 급증하면서 범죄나 위험에 노출되는 경우가 많아졌지만 이를 막을 있는 제도나 보호조치는 현실적으로 미흡해요 부엉이 감시단은 작은 힘이라도 모아 청소년 유해물을 감시 고발하자는 취지에서 시작했어요 서울 서대문구 디지털 부엉이 시민모임의 김양선 서대문구청소년상담복지센터 상담사는  감시단의 활동에 대해 이렇게 말했다 감시단 이름에 밤의 제왕 부엉이를 붙인 것도 청소년을 유해 매체물에서 밤낮없이 지키겠다는 의미라고 그는 설명했다 디지털 부엉이 감시단은 지난해  서울 서대문구에서 출범한 자발적 시민모임이다 서대문구와 서대문구청소년상담복지센터가 주축이 대학생과 학부모 지역주민  시작했다 온라인상에서 무분별하게 퍼지는 성범죄물과 청소년 유해 매체물 등을 모니터링해 안전한 인터넷 환경을 만들겠다는 것이 이들이 모인 이유이자 목표다 감시단 발족은 지난해  서대문구가 관내 초등학교   대상으로 실시했던 인식 실태조사가 기폭제가 됐다 당시 조사는 아동 청소년 성착취물을 제작 유포한 n번방 사건을 계기로 실시했는데 응답 청소년   기분 나쁜 야한 농담과 관련 언어를 들어봤거나 관련 행동을 적이 있다고 답했다 관련 피해는 주로 온라인 영상을 통해 발생했다 그러나 피해 경험이 있는 청소년 가운데 절반 이상은 제대로 대처하지 못하고 그냥 참고 넘어갔다고 했다 이들의 활동은 인스타그램이나 페이스북 유튜브 각종 채팅 애플리케이션 청소년이 많이 이용하는 사회관계망서비스 SNS 에서 발견한 유해 게시물의 신고 삭제 요청이 주를 이룬다 발족 이후  이들이 신고한 성범죄 유해 게시물은 이날 기준으로  이른다 자율적으로 모인 봉사활동이라는 점에서 한계는 있다 유해 게시물로 신고해도 삭제가 이뤄지지 않을 때가 있기 때문이다 감시단 안찬우씨는 신고 SNS 운영업체에서 자체적으로 검토과정을 거치는데 간혹 유해 기준에 부합하지 않아서 삭제가 어렵다는 답변이 오기도 한다고 말했다 상담사는 이때 우리가 있는 것은 운영업체에 지속적으로 삭제를 요청하는 것뿐이라고 말했다 감시단은 디지털 성범죄 예방 캠페인과 홍보활동 등도 벌이고 있다 디지털 성범죄는 인터넷을 기반으로 행해지다 보니 피해가 무제한 확대되는 특성이 있다 촬영과 시청 다운로드 댓글 등을 통해 수많은 가해자가 존재해 범죄로 인식하는 정도나 죄책감이 적다 안씨는 당장 필요한 것은 디지털 성범죄 사전 예방인데 뉴스 등을 통해 접하는 것은 대체로 사후 처벌에 관한 것이라며 인식 개선이 절실하다 게시물 신고는 사소한 활동이지만 모이고 모여 사전예방을 위한 체계적인 감시활동이 이뤄져야 한다고 말했다 서울시도 시민 신고로 온라인 성매매 유인 광고 등을 적발하고 있다  인터넷 시민감시단을 발족했는데 매년 감시단을 모집해 온라인상 성매매 알선 광고와 불법 유해 사이트를 모니터링하고 신고한다 이들이 지난  적발한 성매매 유인 광고 불법 유해 정보는  이른다 시는 이와 함께 디지털 성범죄 피해자들이 가장 필요로 하는 피해 촬영물 삭제 등을 지원하는 통합지원기관을 올해 상반기에 신설할 계획이다,사회,20220119,경향신문,"부엉이 감시단 ""두 눈 부릅뜨고 아이들 지킵니다"""
법원이 유튜브 채널 열린공감TV에 윤석열 국민의힘 대선 후보 부인 김건희씨의  통화 녹음 사생활 관련 발언만 제외하고 공개를 허용했다 서울중앙지법 민사합의50부 송경근 수석부장판사  김씨가 열린공감TV를 상대로 방영금지 배포금지 가처분 신청을 일부 인용했다 재판부는 통화 내용 김씨 본인 또는 후보자를 비롯한 가족의 사생활에만 관련된 발언은 공개를 금지했다  통화를 녹음한 유튜브 채널 서울의 소리 촬영기자가 참여하지 않은 대화도 금지 대상에 포함됐다 이를 제외한 나머지 부분에 대해서는 김씨의 신청을 모두 기각했다 앞선 가처분 사건에서 공개를 금지했던 수사관련 내용을 포함해 사실상 통화녹음 내용 대부분의 공개를 허용한 것이다 재판부는  통화 내용이 국민적 관심사가 사안이라고 판단했다 재판부는 김씨는  대통령선거의 예비후보자 가장 유력한 후보자 사람인 윤석열 후보의 배우자로서 언론을 통하여 국민적인 관심을 받고 있는 공적 인물에 해당한다고 봤다 이어 김씨의 정치적 사회적 이슈에 관한 견해와 언론관 권력관 등은 공공의 이해에 관한 사항으로 유권자들이 이를 참고하여 투표권을 행사하는 상당한 도움이 있는 내용들이라고 판단했다 재판부는 김씨와 가족들에 대하여 수사 또는 재판이 진행중인 사건 논문 각종 학력 경력 수상실적의 표절 위조 왜곡 과장 의혹 대선정국에서 윤석열 후보의 정치행보와 관련해 김씨가 하고 있는 역할 등도 이미 각종 언론에 수차례 보도되는 국민적인 관심사가 되어 있는 사안이라고 했다 김씨의 동거 의혹 유흥업소 출입 의혹에 대해서도 결혼 개인적인 사생활의 문제가 아니라 기업 검찰 간부 등과의 커넥션 뇌물수수 의혹 등과 얽혀서 이미 각종 언론에 수차례 보도되는 국민적인 관심사가 되어 있는 사안이라고 보았다 특히 재판부는 김씨의 수사와 관련한 내용도 수사기관이 아닌 곳에서 자유롭게 발언이 보도됐다고 진술거부권을 행사할 없거나 행사에 장애가 되는 진술거부권이 침해될 우려가 크다는 것은 수긍하기 어렵다며 공개를 허용했다 앞서 김씨가 MBC를 상대로 가처분 신청을 심리한 서울서부지법이 수사 관련 내용을 공개하지 못하도록 결정했는데 상반된 결정을 내놓은 것이다 재판부는 언론 보도에 대한 사전금지는 원칙적으로 허용되어서는 안되고 진실이 아니거나 공공의 이익을 위한 것이 아닐 엄격하고 명확한 요건을 모두 갖춘 때에 한해 예외적으로 허용된다며 사건 녹음파일의 내용들은 요건을 어느 하나조차 갖추지 못하고 있다고 지적했다,사회,20220119,경향신문,"법원, 열린공감TV '김건희 통화' 사생활 빼고 방송 허용..""의혹 모두 국민 관심사"""
학교 경영이 어렵다며 교사를 집단해고했다가 복직시키고 학교 통학로를 놓고 분쟁이 일어 학생들이 등교하지 못하는 사태를 야기했던 전북 전주예술중 고교에 임시이사가 파견되는 정상화 방안이 추진된다 전북도교육청은 전주예술중 고교 학교법인인 안나재단의 임원승인을 취소하고 임시이사를 파견할 방침이라고  밝혔다 사학재단 임원승인 취소는 학교 경영에서 손을 떼라는 의미로 풀이된다 과거 특화된 예술인재 양성학교로 전국적으로 명성을 얻었던 이곳이 같은 극단적 상황에 놓인 것은 최근 학교 운영이 파행으로 치닫고 있기 때문이다 전주예술중 고교는 지난해  재량휴업에 들어갔다 학교 측이 개교 때부터 수십년간 무단으로 사용해 진입로 일부 시설을 놓고 재단과 토지주가 법정분쟁을 벌인 원인이었다 대법원은   학교 진입로 일부시설이 사유지를 불법 점유한 것으로 판단하고 토지주 손을 들어줬다 토지주는 재산권 행사를 하면서 학교 출입로가 막히고 전기 수도 등이 끊기면서 등교불가라는 사태를 빚었다 전북교육청은  걸친 시정조치 명령을 내렸다 하지만 재단은 문제를 해결하지 못했다 전북교육청은 상황이 개선되지 않자 청문을 실시하는 임원승인 취소 절차에 돌입했다 전북교육청은 지난  해당 학교법인 이사  감사  제외 전원에 대한 임원승인 취소 처분을 내렸다 전북교육청은 학교에 파견될 임시이사 후보자를 사학분쟁조정위원회에 추천할 예정이다 임시이사는 오는  사학분쟁조정위의 심의를 거친  중에 최종 확정된다 전교조 전북지부는 환영 성명에서 단전 단수 사태로 여러 차례 등교가 연기됐지만 재단 이사회를 번도 열지 않았다는 사실은 학교가 이미 정상 기능을 상실했다는 방증이라며 파견될 임시이사는 변혁의 주체가 학부모와 교사들로 구성된 대책위에 정상화 방안을 협의해 가면서 일을 풀어가길 원한다고 밝혔다 한편 전주예술중 고교 재단은  입학생 급감 등으로 학교 경영이 어렵다는 이유로 교사  해고했다 교사들은 교원소청심사위원회에 해고 처분 취소 청구를 제기했다 소청심사위는 재단이 교사들에게 해임 처분은 부당하다며 취소결정처분을 내렸다 교사들은 해고된  만에 복직됐다,사회,20220119,경향신문,"'파행' 전주예술중·고, 임시이사 파견 결정"
강원 원주시 호저면 섬강 주변 일대에 자작나무숲을 따라 걸으며 강변 풍광을 즐길 있는 이색적인 둘레길 사진 조성됐다 원주시는  오후 호저면 산현리 칠봉체육공원에서 섬강 자작나무숲 둘레길 개통식을 개최했다 이날 개통된 규모의 둘레길은 데크길과 휴게공간을 비롯해 수령  이상의 자작나무가 군락을 이루고 있는 등을 갖추고 있다 칠봉체육공원에서 출발해 섬강을 따라 걷는 데크길에서는 들판과 강이 어우러진 풍광을 만끽할 있다 이어 잣나무숲을 지나면 곧이어 은빛 자태를 뽐내는 자작나무 군락이 나타난다 원주시는 관광객들에게 새로운 볼거리를 제공하기 위해 섬강 자작나무숲 둘레길에 다양한 주제의 숲을 추가 조성하기로 했다 원창묵 원주시장은 치악산 둘레길 소금산 그랜드밸리 등과 연계한 관광 프로그램을 운영하는 방안도 검토하고 있다고 말했다 앞서 원주시는 지난해  달하는 치악산 둘레길  코스 구간을 개통했다 이는 등산로 샛길 임도 둑길 옛길 마을길 기존의 길을 연결하고 새로운 길을 내어 다듬은 도보여행길이다,사회,20220119,경향신문,원주시 '섬강 자작나무숲 둘레길' 4.5km 개통
